#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.014 0 0
0.028 0 0
0.042 0 0
0.056 0 0
0.07 0 0
0.084 0 0
0.098 0.365163 1.08776
0.112 0.995107 2.90819
0.126 1.6007 4.5857
0.14 2.17836 6.11199
0.154 2.72361 7.47745
0.168 3.23095 8.67107
0.182 3.69365 9.68024
0.196 4.10353 10.4907
0.21 4.45068 11.0863
0.224 4.72309 11.4489
0.238 4.90622 11.5582
0.252 4.98251 11.3914
0.266 4.93063 10.9233
0.28 4.72474 10.1259
0.294 4.33334 8.9681
0.308 3.71802 7.41582
0.322 2.83168 5.43165
0.336 1.6164 2.97477
0.35 0.000549572 0.000967865
0.364 0 0
0.378 0 0
0.392 0 0
0.406 0 0
0.42 0 0
0.434 0 0
0.448 0 0
0.462 0 0
0.476 0 0
0.49 0 0
0.504 0 0
0.518 0 0
0.532 0 0
0.546 0 0
0.56 0 0
0.574 0 0
0.588 0 0
0.602 0 0
0.616 0 0
0.63 0 0
0.644 0 0
0.658 0 0
0.672 0 0
0.686 0 0
0.7 -nan -nan
