#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0016 57.0854 3.44213
0.0032 102.461 6.28019
0.0048 133.468 8.31443
0.0064 147.078 9.37856
0.008 151.372 9.79681
0.0096 152.634 9.84493
0.0112 145.173 9.31375
0.0128 139.6 8.66629
0.0144 126.179 7.56937
0.016 110.143 6.2713
0.0176 93.8872 4.94451
0.0192 66.4271 3.26535
0.0208 41.171 1.85617
0.0224 19.1619 0.783462
0.024 3.44444 0.124708
0.0256 0 0
0.0272 0 0
0.0288 0 0
0.0304 0 0
0.032 0 0
0.0336 0 0
0.0352 0 0
0.0368 0 0
0.0384 0 0
0.04 0 0
0.0416 0 0
0.0432 0 0
0.0448 0 0
0.0464 0 0
0.048 0 0
0.0496 0 0
0.0512 0 0
0.0528 0 0
0.0544 0 0
0.056 0 0
0.0576 0 0
0.0592 0 0
0.0608 0 0
0.0624 0 0
0.064 0 0
0.0656 0 0
0.0672 0 0
0.0688 0 0
0.0704 0 0
0.072 0 0
0.0736 0 0
0.0752 0 0
0.0768 0 0
0.0784 0 0
0.08 -nan -nan
