#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.017 0 0
0.034 0 0
0.051 0 0
0.068 0 0
0.085 0 0
0.102 0 0
0.119 0 0
0.136 0 0
0.153 0 0
0.17 0.0669309 0.279587
0.187 0.369298 1.50022
0.204 0.667727 2.63676
0.221 0.959748 3.68213
0.238 1.24228 4.62784
0.255 1.51152 5.46387
0.272 1.76271 6.17843
0.289 1.99001 6.75772
0.306 2.18614 7.18573
0.323 2.34209 7.44384
0.34 2.44668 7.51058
0.357 2.48601 7.36115
0.374 2.44273 6.96702
0.391 2.29518 6.29544
0.408 2.01616 5.30883
0.425 1.5714 3.96424
0.442 0.917499 2.21262
0.459 0 0
0.476 0 0
0.493 0 0
0.51 0 0
0.527 0 0
0.544 0 0
0.561 0 0
0.578 0 0
0.595 0 0
0.612 0 0
0.629 0 0
0.646 0 0
0.663 0 0
0.68 0 0
0.697 0 0
0.714 0 0
0.731 0 0
0.748 0 0
0.765 0 0
0.782 0 0
0.799 0 0
0.816 0 0
0.833 0 0
0.85 -nan -nan
