#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0112 0 0 0 0 0
0.0224 0 0 0 0 0
0.0336 0 0 0 0 0
0.0448 0.982347 0.158879 0.0170021 11.4319 -11.2539
0.056 2.00511 0.405257 0.041445 22.6157 -22.2517
0.0672 2.99894 0.727185 0.0746258 32.8386 -32.2926
0.0784 3.9515 1.11765 0.118334 42.0712 -41.3486
0.0896 4.84995 1.5675 0.173893 50.2774 -49.3854
0.1008 5.68079 2.0653 0.242035 57.414 -56.362
0.112 6.42972 2.59711 0.322767 63.4301 -62.23
0.1232 7.08148 3.14627 0.415216 68.2668 -66.9331
0.1344 7.61965 3.69309 0.517456 71.856 -70.4066
0.1456 8.02651 4.21456 0.626309 74.1201 -72.5764
0.1568 8.28285 4.68396 0.737119 74.9708 -73.3584
0.168 8.36775 5.07041 0.843498 74.3078 -72.6572
0.1792 8.25848 5.33847 0.937034 72.0182 -70.3654
0.1904 7.93024 5.44756 1.00696 67.9747 -66.3623
0.2016 7.35602 5.35142 1.03977 62.0338 -60.512
0.2128 6.50645 4.99757 1.01884 54.0344 -52.6626
0.224 5.34969 4.32661 0.923899 43.7955 -42.6438
0.2352 3.85137 3.27172 0.7306 31.1135 -30.265
0.2464 1.97462 1.75804 0.409919 15.7595 -15.3133
0.2576 0 0 0 0 0
0.2688 0 0 0 0 0
0.28 0 0 0 0 0
0.2912 0 0 0 0 0
0.3024 0 0 0 0 0
0.3136 0 0 0 0 0
0.3248 0 0 0 0 0
0.336 0 0 0 0 0
0.3472 0 0 0 0 0
0.3584 0 0 0 0 0
0.3696 0 0 0 0 0
0.3808 0 0 0 0 0
0.392 0 0 0 0 0
0.4032 0 0 0 0 0
0.4144 0 0 0 0 0
0.4256 0 0 0 0 0
0.4368 0 0 0 0 0
0.448 0 0 0 0 0
0.4592 0 0 0 0 0
0.4704 0 0 0 0 0
0.4816 0 0 0 0 0
0.4928 0 0 0 0 0
0.504 0 0 0 0 0
0.5152 0 0 0 0 0
0.5264 0 0 0 0 0
0.5376 0 0 0 0 0
0.5488 0 0 0 0 0
0.56 -nan -nan -nan -nan -nan
