#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.006 7.60419 0.322352 0.457818 38.6329 -32.0946
0.012 15.3775 1.304 0.948555 78.1747 -64.9367
0.018 22.2359 2.82845 1.41936 112.68 -93.5544
0.024 29.2115 4.95552 1.95875 147.788 -122.644
0.03 35.3843 7.5052 2.51696 178.482 -148.014
0.036 40.5745 10.3301 3.08748 203.837 -168.895
0.042 43.8038 13.0138 3.585 218.661 -180.972
0.048 44.8507 15.2308 3.96402 221.963 -183.447
0.054 43.7143 16.7027 4.18524 214.063 -176.624
0.06 40.6515 17.2602 4.22488 196.616 -161.919
0.066 36.7797 17.1811 4.15809 175.611 -144.32
0.072 32.3483 16.4892 3.98296 152.408 -124.97
0.078 27.6397 15.2689 3.7085 128.468 -105.087
0.084 22.6915 13.5059 3.31695 103.99 -84.8425
0.09 17.827 11.3751 2.8378 80.5442 -65.5319
0.096 13.3857 9.11753 2.31929 59.6519 -48.3925
0.102 8.96325 6.49205 1.68754 39.3436 -31.8157
0.108 5.26672 4.04327 1.07672 22.7931 -18.3708
0.114 2.34899 1.90587 0.520855 10.0266 -8.053
0.12 0.278029 0.237779 0.066751 1.16959 -0.935819
0.126 0 0 0 0 0
0.132 0 0 0 0 0
0.138 0 0 0 0 0
0.144 0 0 0 0 0
0.15 0 0 0 0 0
0.156 0 0 0 0 0
0.162 0 0 0 0 0
0.168 0 0 0 0 0
0.174 0 0 0 0 0
0.18 0 0 0 0 0
0.186 0 0 0 0 0
0.192 0 0 0 0 0
0.198 0 0 0 0 0
0.204 0 0 0 0 0
0.21 0 0 0 0 0
0.216 0 0 0 0 0
0.222 0 0 0 0 0
0.228 0 0 0 0 0
0.234 0 0 0 0 0
0.24 0 0 0 0 0
0.246 0 0 0 0 0
0.252 0 0 0 0 0
0.258 0 0 0 0 0
0.264 0 0 0 0 0
0.27 0 0 0 0 0
0.276 0 0 0 0 0
0.282 0 0 0 0 0
0.288 0 0 0 0 0
0.294 0 0 0 0 0
0.3 -nan -nan -nan -nan -nan
