#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0096 1.27256 0.0517272 0.0211419 11.5112 -11.0963
0.0192 2.45035 0.199166 0.0432061 21.8665 -21.0706
0.0288 3.72755 0.454372 0.0725149 32.7385 -31.5324
0.0384 5.22581 0.849196 0.115633 45.1937 -43.5071
0.048 6.9689 1.41541 0.178929 59.45 -57.2027
0.0576 8.7665 2.13641 0.263402 73.688 -70.8619
0.0672 10.8779 3.09272 0.384043 90.3218 -86.8095
0.0768 13.0079 4.22665 0.538507 106.641 -102.431
0.0864 15.158 5.54112 0.732738 122.719 -117.797
0.096 17.2273 6.99781 0.966959 137.744 -132.125
0.1056 19.0331 8.50525 1.23259 150.243 -144.004
0.1152 19.9951 9.74826 1.48357 155.449 -148.861
0.1248 19.8766 10.4988 1.67827 151.788 -145.207
0.1344 18.6927 10.6336 1.78471 139.858 -133.64
0.144 16.9681 10.343 1.82176 124.328 -118.653
0.1536 14.8807 9.67666 1.78733 106.773 -101.765
0.1632 12.5838 8.69599 1.68278 88.448 -84.1814
0.1728 10.1421 7.42262 1.5032 69.8385 -66.3705
0.1824 7.57658 5.85463 1.23927 51.0836 -48.4688
0.192 5.30693 4.31824 0.954512 35.1287 -33.2757
0.2016 3.18024 2.7183 0.626678 20.6666 -19.5418
0.2112 1.3459 1.20579 0.289584 8.58788 -8.10496
0.2208 0.115852 0.108575 0.0271365 0.727051 -0.684783
0.2304 0 0 0 0 0
0.24 0 0 0 0 0
0.2496 0 0 0 0 0
0.2592 0 0 0 0 0
0.2688 0 0 0 0 0
0.2784 0 0 0 0 0
0.288 0 0 0 0 0
0.2976 0 0 0 0 0
0.3072 0 0 0 0 0
0.3168 0 0 0 0 0
0.3264 0 0 0 0 0
0.336 0 0 0 0 0
0.3456 0 0 0 0 0
0.3552 0 0 0 0 0
0.3648 0 0 0 0 0
0.3744 0 0 0 0 0
0.384 0 0 0 0 0
0.3936 0 0 0 0 0
0.4032 0 0 0 0 0
0.4128 0 0 0 0 0
0.4224 0 0 0 0 0
0.432 0 0 0 0 0
0.4416 0 0 0 0 0
0.4512 0 0 0 0 0
0.4608 0 0 0 0 0
0.4704 0 0 0 0 0
0.48 -nan -nan -nan -nan -nan
