#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0016 19.4228 1.4073 15.7737 59.5887 -17.9233
0.0032 38.8171 5.62847 31.6513 119.062 -35.8049
0.0048 58.1539 12.6613 47.737 178.306 -53.6029
0.0064 77.4046 22.5023 64.1347 237.204 -71.2756
0.008 96.5399 35.1462 80.9483 295.641 -88.7811
0.0096 115.53 50.5864 98.2817 353.503 -106.078
0.0112 134.346 68.8149 116.239 410.674 -123.123
0.0128 152.956 89.8219 134.923 467.038 -139.876
0.0144 171.33 113.596 154.438 522.48 -156.293
0.016 170.701 126.018 156.946 518.307 -154.756
0.0176 131.038 106.253 122.135 393.711 -117.196
0.0192 85.1796 75.2291 80.5752 252.993 -75.0554
0.0208 32.6524 31.1886 31.3802 95.7691 -28.3075
0.0224 0 0 0 0 0
0.024 0 0 0 0 0
0.0256 0 0 0 0 0
0.0272 0 0 0 0 0
0.0288 0 0 0 0 0
0.0304 0 0 0 0 0
0.032 0 0 0 0 0
0.0336 0 0 0 0 0
0.0352 0 0 0 0 0
0.0368 0 0 0 0 0
0.0384 0 0 0 0 0
0.04 0 0 0 0 0
0.0416 0 0 0 0 0
0.0432 0 0 0 0 0
0.0448 0 0 0 0 0
0.0464 0 0 0 0 0
0.048 0 0 0 0 0
0.0496 0 0 0 0 0
0.0512 0 0 0 0 0
0.0528 0 0 0 0 0
0.0544 0 0 0 0 0
0.056 0 0 0 0 0
0.0576 0 0 0 0 0
0.0592 0 0 0 0 0
0.0608 0 0 0 0 0
0.0624 0 0 0 0 0
0.064 0 0 0 0 0
0.0656 0 0 0 0 0
0.0672 0 0 0 0 0
0.0688 0 0 0 0 0
0.0704 0 0 0 0 0
0.072 0 0 0 0 0
0.0736 0 0 0 0 0
0.0752 0 0 0 0 0
0.0768 0 0 0 0 0
0.0784 0 0 0 0 0
0.08 -nan -nan -nan -nan -nan
