#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0102 0 0
0.0204 1.09164 1.81617
0.0306 3.36367 5.55664
0.0408 5.4938 9.00001
0.051 7.47841 12.1339
0.0612 9.31196 14.9449
0.0714 10.9868 17.4188
0.0816 12.4931 19.5405
0.0918 13.8183 21.2936
0.102 14.9471 22.6608
0.1122 15.8611 23.6237
0.1224 16.538 24.1626
0.1326 16.9514 24.257
0.1428 17.0699 23.8851
0.153 16.8563 23.024
0.1632 16.2668 21.6502
0.1734 15.2494 19.7391
0.1836 13.7428 17.2657
0.1938 11.6743 14.2048
0.204 8.95751 10.5313
0.2142 5.48962 6.22078
0.2244 1.14774 1.2502
0.2346 0 0
0.2448 0 0
0.255 0 0
0.2652 0 0
0.2754 0 0
0.2856 0 0
0.2958 0 0
0.306 0 0
0.3162 0 0
0.3264 0 0
0.3366 0 0
0.3468 0 0
0.357 0 0
0.3672 0 0
0.3774 0 0
0.3876 0 0
0.3978 0 0
0.408 0 0
0.4182 0 0
0.4284 0 0
0.4386 0 0
0.4488 0 0
0.459 0 0
0.4692 0 0
0.4794 0 0
0.4896 0 0
0.4998 0 0
0.51 -nan -nan
