#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0138 0 0 0 0 0
0.0276 0 0 0 0 0
0.0414 0 0 0 0 0
0.0552 0.0144929 0.00233332 0.00018372 0.246488 -0.245949
0.069 0.109411 0.0220139 0.00175915 1.78484 -1.78042
0.0828 0.260835 0.0629651 0.00529762 4.08668 -4.07533
0.0966 0.488048 0.137433 0.0124053 7.41075 -7.38832
0.1104 0.756631 0.243475 0.0237075 11.116 -11.0793
0.1242 1.10019 0.398251 0.0419075 15.7075 -15.6516
0.138 1.50349 0.604679 0.0686804 20.9118 -20.8322
0.1518 1.94387 0.85994 0.105134 26.3339 -26.2267
0.1656 2.45825 1.18635 0.155683 32.5672 -32.4269
0.1794 3.00217 1.56961 0.220355 38.9263 -38.749
0.1932 3.55736 2.00301 0.299852 45.1837 -44.9667
0.207 4.09637 2.47137 0.393286 51.0155 -50.7574
0.2208 4.50243 2.89759 0.488671 54.8735 -54.58
0.2346 4.63558 3.16987 0.564868 55.0505 -54.7366
0.2484 4.45744 3.22745 0.606071 51.3604 -51.046
0.2622 4.08436 3.12175 0.616332 45.6269 -45.3267
0.276 3.58342 2.8832 0.597225 38.8365 -38.5621
0.2898 3.00002 2.53472 0.549799 31.5874 -31.3482
0.3036 2.37118 2.09907 0.475928 24.2989 -24.1018
0.3174 1.7201 1.59217 0.376719 17.1772 -17.0281
0.3312 1.08218 1.04544 0.25773 10.5413 -10.4433
0.345 0.524503 0.527936 0.135417 4.99636 -4.94657
0.3588 0.126513 0.132477 0.0353124 1.1854 -1.17278
0.3726 0 0 0 0 0
0.3864 0 0 0 0 0
0.4002 0 0 0 0 0
0.414 0 0 0 0 0
0.4278 0 0 0 0 0
0.4416 0 0 0 0 0
0.4554 0 0 0 0 0
0.4692 0 0 0 0 0
0.483 0 0 0 0 0
0.4968 0 0 0 0 0
0.5106 0 0 0 0 0
0.5244 0 0 0 0 0
0.5382 0 0 0 0 0
0.552 0 0 0 0 0
0.5658 0 0 0 0 0
0.5796 0 0 0 0 0
0.5934 0 0 0 0 0
0.6072 0 0 0 0 0
0.621 0 0 0 0 0
0.6348 0 0 0 0 0
0.6486 0 0 0 0 0
0.6624 0 0 0 0 0
0.6762 0 0 0 0 0
0.69 -nan -nan -nan -nan -nan
