#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.01 0.702871 0.0285217 0.010458 6.76601 -6.5659
0.02 1.33155 0.108041 0.0211333 12.6073 -12.2298
0.03 2.05582 0.250156 0.0363206 19.1006 -18.5199
0.04 3.01692 0.489411 0.0614725 27.6338 -26.7826
0.05 4.00814 0.812645 0.0957201 36.0984 -34.9685
0.06 5.24749 1.27663 0.148407 46.6379 -45.1566
0.07 6.53374 1.8544 0.218922 57.2568 -55.4088
0.08 7.88448 2.55741 0.312004 68.1363 -65.8995
0.09 9.32223 3.40181 0.433412 79.5226 -76.8666
0.1 10.7634 4.36439 0.584003 90.6583 -87.5752
0.11 12.0856 5.39104 0.759722 100.478 -96.9942
0.12 13.039 6.34563 0.942511 106.832 -103.049
0.13 13.3055 7.01542 1.09774 107.118 -103.232
0.14 12.8098 7.27406 1.19796 101.028 -97.2634
0.15 11.7876 7.17219 1.24189 90.9304 -87.4434
0.16 10.5104 6.82215 1.24073 79.3118 -76.1788
0.17 9.03245 6.23012 1.18861 66.6739 -63.9583
0.18 7.40448 5.40861 1.08103 53.4538 -51.2064
0.19 5.80155 4.47425 0.935728 41.0122 -39.2317
0.2 4.24768 3.44933 0.753844 29.4268 -28.1067
0.21 2.73254 2.33069 0.531546 18.5393 -17.6785
0.22 1.39598 1.24789 0.296614 9.27846 -8.83205
0.23 0.425154 0.397533 0.0983799 2.77593 -2.63752
0.24 0 0 0 0 0
0.25 0 0 0 0 0
0.26 0 0 0 0 0
0.27 0 0 0 0 0
0.28 0 0 0 0 0
0.29 0 0 0 0 0
0.3 0 0 0 0 0
0.31 0 0 0 0 0
0.32 0 0 0 0 0
0.33 0 0 0 0 0
0.34 0 0 0 0 0
0.35 0 0 0 0 0
0.36 0 0 0 0 0
0.37 0 0 0 0 0
0.38 0 0 0 0 0
0.39 0 0 0 0 0
0.4 0 0 0 0 0
0.41 0 0 0 0 0
0.42 0 0 0 0 0
0.43 0 0 0 0 0
0.44 0 0 0 0 0
0.45 0 0 0 0 0
0.46 0 0 0 0 0
0.47 0 0 0 0 0
0.48 0 0 0 0 0
0.49 0 0 0 0 0
0.5 -nan -nan -nan -nan -nan
