#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0116 0 0
0.0232 0 0
0.0348 0 0
0.0464 0.560861 1.18966
0.058 1.76478 3.69955
0.0696 2.90243 6.00666
0.0812 3.97001 8.10191
0.0928 4.96252 9.9752
0.1044 5.87358 11.6154
0.116 6.69524 13.0101
0.1276 7.41782 14.1458
0.1392 8.02957 15.0077
0.1508 8.51638 15.5796
0.1624 8.86137 15.8438
0.174 9.04439 15.7813
0.1856 9.04144 15.3715
0.1972 8.82393 14.5924
0.2088 8.35777 13.4203
0.2204 7.60228 11.8302
0.232 6.50879 9.79552
0.2436 5.01888 7.28873
0.2552 3.06227 4.28118
0.2668 0.554014 0.743668
0.2784 0 0
0.29 0 0
0.3016 0 0
0.3132 0 0
0.3248 0 0
0.3364 0 0
0.348 0 0
0.3596 0 0
0.3712 0 0
0.3828 0 0
0.3944 0 0
0.406 0 0
0.4176 0 0
0.4292 0 0
0.4408 0 0
0.4524 0 0
0.464 0 0
0.4756 0 0
0.4872 0 0
0.4988 0 0
0.5104 0 0
0.522 0 0
0.5336 0 0
0.5452 0 0
0.5568 0 0
0.5684 0 0
0.58 -nan -nan
