#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0154 0 0
0.0308 0 0
0.0462 0 0
0.0616 0 0
0.077 0 0
0.0924 0 0
0.1078 0 0
0.1232 0.116559 0.414001
0.1386 0.681787 2.36697
0.154 1.23369 4.18362
0.1694 1.76881 5.85502
0.1848 2.28288 7.37058
0.2002 2.77059 8.71793
0.2156 3.22544 9.88267
0.231 3.63946 10.8482
0.2464 4.00286 11.5954
0.2618 4.30373 12.1025
0.2772 4.52744 12.3446
0.2926 4.65613 12.2936
0.308 4.66786 11.9174
0.3234 4.5357 11.1799
0.3388 4.22645 10.0406
0.3542 3.69908 8.45368
0.3696 2.90263 6.36805
0.385 1.77356 3.72665
0.4004 0.232214 0.466124
0.4158 0 0
0.4312 0 0
0.4466 0 0
0.462 0 0
0.4774 0 0
0.4928 0 0
0.5082 0 0
0.5236 0 0
0.539 0 0
0.5544 0 0
0.5698 0 0
0.5852 0 0
0.6006 0 0
0.616 0 0
0.6314 0 0
0.6468 0 0
0.6622 0 0
0.6776 0 0
0.693 0 0
0.7084 0 0
0.7238 0 0
0.7392 0 0
0.7546 0 0
0.77 -nan -nan
