#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0036 26.5071 1.30657 6.17025 100.341 -61.1036
0.0072 52.9446 5.22166 12.4305 200.424 -122.021
0.0108 76.8713 11.3751 18.2628 290.499 -176.753
0.0144 96.7561 19.0953 23.3531 364.615 -221.651
0.018 109.981 27.1346 27.0484 412.572 -250.487
0.0216 114.945 34.0294 28.8855 428.485 -259.722
0.0252 113.949 39.3581 29.3709 421.768 -255.165
0.0288 108.028 42.6511 28.6684 396.789 -239.538
0.0324 98.6305 43.8254 27.051 359.375 -216.44
0.036 84.7476 41.8508 24.0644 305.78 -183.655
0.0396 69.8271 37.9428 20.5803 249.262 -149.254
0.0432 56.4595 33.4933 17.3374 199.488 -119.071
0.0468 42.7607 27.5027 13.7045 149.383 -88.852
0.0504 29.8703 20.7111 10.0134 103.132 -61.1121
0.054 19.0734 14.19 6.70521 65.1007 -38.4245
0.0576 9.26645 7.36437 3.41868 31.2249 -18.3505
0.0612 2.20314 1.86377 0.854548 7.32903 -4.28759
0.0648 0 0 0 0 0
0.0684 0 0 0 0 0
0.072 0 0 0 0 0
0.0756 0 0 0 0 0
0.0792 0 0 0 0 0
0.0828 0 0 0 0 0
0.0864 0 0 0 0 0
0.09 0 0 0 0 0
0.0936 0 0 0 0 0
0.0972 0 0 0 0 0
0.1008 0 0 0 0 0
0.1044 0 0 0 0 0
0.108 0 0 0 0 0
0.1116 0 0 0 0 0
0.1152 0 0 0 0 0
0.1188 0 0 0 0 0
0.1224 0 0 0 0 0
0.126 0 0 0 0 0
0.1296 0 0 0 0 0
0.1332 0 0 0 0 0
0.1368 0 0 0 0 0
0.1404 0 0 0 0 0
0.144 0 0 0 0 0
0.1476 0 0 0 0 0
0.1512 0 0 0 0 0
0.1548 0 0 0 0 0
0.1584 0 0 0 0 0
0.162 0 0 0 0 0
0.1656 0 0 0 0 0
0.1692 0 0 0 0 0
0.1728 0 0 0 0 0
0.1764 0 0 0 0 0
0.18 -nan -nan -nan -nan -nan
