#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.015 0 0
0.03 0 0
0.045 0 0
0.06 0 0
0.075 0 0
0.09 0 0
0.105 0 0
0.12 0.413581 1.3902
0.135 1.03167 3.39265
0.15 1.63152 5.24515
0.165 2.20918 6.93793
0.18 2.75975 8.45951
0.195 3.27717 9.79656
0.21 3.75404 10.9337
0.225 4.18131 11.8532
0.24 4.54793 12.535
0.255 4.84044 12.9562
0.27 5.04241 13.0907
0.285 5.13381 12.9093
0.3 5.09014 12.3789
0.315 4.88138 11.4625
0.33 4.47063 10.1184
0.345 3.8124 8.30039
0.36 2.85036 5.95686
0.375 1.51443 3.03072
0.39 0 0
0.405 0 0
0.42 0 0
0.435 0 0
0.45 0 0
0.465 0 0
0.48 0 0
0.495 0 0
0.51 0 0
0.525 0 0
0.54 0 0
0.555 0 0
0.57 0 0
0.585 0 0
0.6 0 0
0.615 0 0
0.63 0 0
0.645 0 0
0.66 0 0
0.675 0 0
0.69 0 0
0.705 0 0
0.72 0 0
0.735 0 0
0.75 -nan -nan
