#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0048 13.2249 5.1933
0.0096 26.5427 10.3837
0.0144 38.7235 15.0798
0.0192 50.212 19.4149
0.024 60.1193 23.0392
0.0288 66.5698 25.2571
0.0336 68.9735 25.8773
0.0384 66.6763 24.7151
0.0432 61.0075 22.318
0.048 54.3573 19.5812
0.0528 47.0894 16.6641
0.0576 39.918 13.8364
0.0624 32.648 11.0543
0.0672 25.0765 8.27535
0.072 18.6151 5.96153
0.0768 12.432 3.85318
0.0816 6.78019 2.02781
0.0864 2.75131 0.78941
0.0912 0.170597 0.0467703
0.096 0 0
0.1008 0 0
0.1056 0 0
0.1104 0 0
0.1152 0 0
0.12 0 0
0.1248 0 0
0.1296 0 0
0.1344 0 0
0.1392 0 0
0.144 0 0
0.1488 0 0
0.1536 0 0
0.1584 0 0
0.1632 0 0
0.168 0 0
0.1728 0 0
0.1776 0 0
0.1824 0 0
0.1872 0 0
0.192 0 0
0.1968 0 0
0.2016 0 0
0.2064 0 0
0.2112 0 0
0.216 0 0
0.2208 0 0
0.2256 0 0
0.2304 0 0
0.2352 0 0
0.24 -nan -nan
