#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.019 0 0
0.038 0 0
0.057 0 0
0.076 0 0
0.095 0 0
0.114 0 0
0.133 0 0
0.152 0 0
0.171 0 0
0.19 0 0
0.209 0 0
0.228 0.0932552 0.464619
0.247 0.335688 1.61673
0.266 0.579195 2.69613
0.285 0.821396 3.69471
0.304 1.05928 4.60265
0.323 1.28904 5.4081
0.342 1.50585 6.09691
0.361 1.70363 6.65227
0.38 1.87466 7.05424
0.399 2.00918 7.2793
0.418 2.09481 7.29969
0.437 2.11581 7.08276
0.456 2.05211 6.59014
0.475 1.87807 5.77676
0.494 1.56074 4.58979
0.513 1.05757 2.96731
0.532 0.313364 0.836859
0.551 0 0
0.57 0 0
0.589 0 0
0.608 0 0
0.627 0 0
0.646 0 0
0.665 0 0
0.684 0 0
0.703 0 0
0.722 0 0
0.741 0 0
0.76 0 0
0.779 0 0
0.798 0 0
0.817 0 0
0.836 0 0
0.855 0 0
0.874 0 0
0.893 0 0
0.912 0 0
0.931 0 0
0.95 -nan -nan
