#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.007 6.49021 0.269605 0.252619 38.2165 -33.8395
0.014 13.1092 1.08922 0.527932 77.1859 -68.3368
0.021 19.2701 2.40181 0.817083 113.158 -100.15
0.028 25.2017 4.18855 1.1443 147.504 -130.488
0.035 30.2654 6.28805 1.48922 176.154 -155.729
0.042 34.6781 8.64626 1.86677 200.378 -176.997
0.049 38.8402 11.2993 2.30534 222.759 -196.582
0.056 42.2889 14.0623 2.7807 240.572 -212.076
0.063 43.9104 16.429 3.20424 247.285 -217.718
0.07 43.3552 18.0258 3.51194 241.21 -212.057
0.077 40.6948 18.6137 3.6565 223.222 -195.913
0.084 36.978 18.4541 3.68248 199.841 -175.071
0.091 32.6422 17.6518 3.59817 173.756 -151.919
0.098 27.8967 16.2508 3.3977 146.228 -127.581
0.105 22.8085 14.241 3.06257 117.667 -102.429
0.112 17.9692 11.9733 2.65479 91.303 -79.2901
0.119 13.2735 9.40278 2.15256 66.4206 -57.5354
0.126 8.6111 6.46295 1.52855 42.3867 -36.6152
0.133 4.81997 3.82181 0.934878 23.3838 -20.1425
0.14 1.75237 1.46405 0.370498 8.37843 -7.19517
0.147 0 0 0 0 0
0.154 0 0 0 0 0
0.161 0 0 0 0 0
0.168 0 0 0 0 0
0.175 0 0 0 0 0
0.182 0 0 0 0 0
0.189 0 0 0 0 0
0.196 0 0 0 0 0
0.203 0 0 0 0 0
0.21 0 0 0 0 0
0.217 0 0 0 0 0
0.224 0 0 0 0 0
0.231 0 0 0 0 0
0.238 0 0 0 0 0
0.245 0 0 0 0 0
0.252 0 0 0 0 0
0.259 0 0 0 0 0
0.266 0 0 0 0 0
0.273 0 0 0 0 0
0.28 0 0 0 0 0
0.287 0 0 0 0 0
0.294 0 0 0 0 0
0.301 0 0 0 0 0
0.308 0 0 0 0 0
0.315 0 0 0 0 0
0.322 0 0 0 0 0
0.329 0 0 0 0 0
0.336 0 0 0 0 0
0.343 0 0 0 0 0
0.35 -nan -nan -nan -nan -nan
