#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0202 0 0
0.0404 0 0
0.0606 0 0
0.0808 0 0
0.101 0 0
0.1212 0 0
0.1414 0 0
0.1616 0 0
0.1818 0 0
0.202 0 0
0.2222 0 0
0.2424 0 0
0.2626 0.0400409 0.220385
0.2828 0.226933 1.20292
0.303 0.416825 2.1281
0.3232 0.607752 2.98847
0.3434 0.797187 3.7749
0.3636 0.981891 4.47626
0.3838 1.1577 5.07915
0.404 1.3193 5.56743
0.4242 1.45982 5.92175
0.4444 1.57051 6.11902
0.4646 1.64006 6.13168
0.4848 1.65394 5.92687
0.505 1.59336 5.46551
0.5252 1.43398 4.70108
0.5454 1.1441 3.57823
0.5656 0.682205 2.03123
0.5858 0 0
0.606 0 0
0.6262 0 0
0.6464 0 0
0.6666 0 0
0.6868 0 0
0.707 0 0
0.7272 0 0
0.7474 0 0
0.7676 0 0
0.7878 0 0
0.808 0 0
0.8282 0 0
0.8484 0 0
0.8686 0 0
0.8888 0 0
0.909 0 0
0.9292 0 0
0.9494 0 0
0.9696 0 0
0.9898 0 0
1.01 -nan -nan
