#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0166 0 0 0 0 0
0.0332 0 0 0 0 0
0.0498 0 0 0 0 0
0.0664 0 0 0 0 0
0.083 0 0 0 0 0
0.0996 0 0 0 0 0
0.1162 0.00155699 0.000437655 3.6696e-05 0.0373122 -0.0373072
0.1328 0.0344498 0.0110645 0.00101196 0.771589 -0.771353
0.1494 0.10263 0.0370776 0.00370005 2.17795 -2.17699
0.166 0.204188 0.0819556 0.00889646 4.13504 -4.13275
0.1826 0.331719 0.146443 0.0172156 6.40878 -6.40446
0.1992 0.502338 0.241913 0.0306766 9.33547 -9.32836
0.2158 0.70743 0.369056 0.0502704 12.692 -12.6814
0.2324 0.940027 0.528108 0.0769581 16.3004 -16.2857
0.249 1.20645 0.726195 0.112804 20.3013 -20.282
0.2656 1.49941 0.96272 0.158873 24.5638 -24.5398
0.2822 1.80286 1.22994 0.214962 28.8131 -28.7843
0.2988 2.08461 1.50587 0.277934 32.5189 -32.4858
0.3154 2.25914 1.72268 0.334844 34.2504 -34.2141
0.332 2.26741 1.82002 0.371629 33.2223 -33.1843
0.3486 2.12263 1.78905 0.382891 29.9527 -29.915
0.3652 1.89371 1.67218 0.374375 25.7811 -25.7457
0.3818 1.59965 1.47682 0.345258 21.0567 -21.0252
0.3984 1.26311 1.21693 0.296587 16.1197 -16.0936
0.415 0.905136 0.908483 0.230468 11.2296 -11.2099
0.4316 0.552667 0.576984 0.152141 6.68526 -6.67259
0.4482 0.247198 0.268051 0.0733721 2.93039 -2.92439
0.4648 0.0341221 0.0383811 0.0108934 0.399668 -0.398789
0.4814 0 0 0 0 0
0.498 0 0 0 0 0
0.5146 0 0 0 0 0
0.5312 0 0 0 0 0
0.5478 0 0 0 0 0
0.5644 0 0 0 0 0
0.581 0 0 0 0 0
0.5976 0 0 0 0 0
0.6142 0 0 0 0 0
0.6308 0 0 0 0 0
0.6474 0 0 0 0 0
0.664 0 0 0 0 0
0.6806 0 0 0 0 0
0.6972 0 0 0 0 0
0.7138 0 0 0 0 0
0.7304 0 0 0 0 0
0.747 0 0 0 0 0
0.7636 0 0 0 0 0
0.7802 0 0 0 0 0
0.7968 0 0 0 0 0
0.8134 0 0 0 0 0
0.83 -nan -nan -nan -nan -nan
