#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0128 0 0 0 0 0
0.0256 0 0 0 0 0
0.0384 0.0444244 0.00537137 0.000498182 0.659075 -0.655582
0.0512 0.191283 0.0308302 0.00263953 2.73877 -2.72333
0.064 0.399431 0.0804564 0.00687356 5.51878 -5.48567
0.0768 0.717778 0.173474 0.01544 9.65769 -9.59685
0.0896 1.09238 0.307976 0.0290898 14.3054 -14.2107
0.1024 1.54005 0.49617 0.0501703 19.6516 -19.515
0.1152 2.08033 0.753975 0.0819078 25.9646 -25.7761
0.128 2.65875 1.07064 0.124914 32.4343 -32.188
0.1408 3.31353 1.46773 0.183673 39.6088 -39.2953
0.1536 4.01065 1.93806 0.25953 47.0326 -46.645
0.1664 4.71661 2.46921 0.352878 54.2963 -53.8303
0.1792 5.39216 3.04019 0.462374 60.9641 -60.4192
0.192 5.89606 3.56196 0.574825 65.3514 -64.7411
0.2048 6.05634 3.90289 0.666383 65.5519 -64.9086
0.2176 5.82568 3.98902 0.718666 61.332 -60.6961
0.2304 5.3484 3.87783 0.735473 54.7142 -54.1138
0.2432 4.71929 3.61204 0.719683 46.9371 -46.3919
0.256 3.98657 3.21214 0.671039 38.5836 -38.1094
0.2688 3.19161 2.70055 0.590446 30.0924 -29.701
0.2816 2.35919 2.0916 0.477786 21.6805 -21.3819
0.2944 1.53238 1.4206 0.338493 13.7299 -13.5293
0.3072 0.846146 0.818756 0.203226 7.43084 -7.31606
0.32 0.279366 0.281676 0.0727299 2.40611 -2.36672
0.3328 0 0 0 0 0
0.3456 0 0 0 0 0
0.3584 0 0 0 0 0
0.3712 0 0 0 0 0
0.384 0 0 0 0 0
0.3968 0 0 0 0 0
0.4096 0 0 0 0 0
0.4224 0 0 0 0 0
0.4352 0 0 0 0 0
0.448 0 0 0 0 0
0.4608 0 0 0 0 0
0.4736 0 0 0 0 0
0.4864 0 0 0 0 0
0.4992 0 0 0 0 0
0.512 0 0 0 0 0
0.5248 0 0 0 0 0
0.5376 0 0 0 0 0
0.5504 0 0 0 0 0
0.5632 0 0 0 0 0
0.576 0 0 0 0 0
0.5888 0 0 0 0 0
0.6016 0 0 0 0 0
0.6144 0 0 0 0 0
0.6272 0 0 0 0 0
0.64 -nan -nan -nan -nan -nan
