#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0128 0 0
0.0256 0 0
0.0384 0 0
0.0512 0 0
0.064 0.26682 0.681995
0.0768 1.37973 3.47438
0.0896 2.44416 6.05776
0.1024 3.45597 8.42214
0.1152 4.40984 10.5561
0.128 5.2991 12.4466
0.1408 6.11551 14.0791
0.1536 6.849 15.4371
0.1664 7.48739 16.5023
0.1792 8.01594 17.2543
0.192 8.41696 17.6705
0.2048 8.6692 17.726
0.2176 8.74715 17.3933
0.2304 8.62016 16.6425
0.2432 8.25139 15.4409
0.256 7.59645 13.7528
0.2688 6.6017 11.5399
0.2816 5.20215 8.76095
0.2944 3.31871 5.37192
0.3072 0.854736 1.32635
0.32 0 0
0.3328 0 0
0.3456 0 0
0.3584 0 0
0.3712 0 0
0.384 0 0
0.3968 0 0
0.4096 0 0
0.4224 0 0
0.4352 0 0
0.448 0 0
0.4608 0 0
0.4736 0 0
0.4864 0 0
0.4992 0 0
0.512 0 0
0.5248 0 0
0.5376 0 0
0.5504 0 0
0.5632 0 0
0.576 0 0
0.5888 0 0
0.6016 0 0
0.6144 0 0
0.6272 0 0
0.64 -nan -nan
