#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0136 0 0
0.0272 0 0
0.0408 0 0
0.0544 0 0
0.068 0 0
0.0816 0.25549 0.728369
0.0952 1.1523 3.22837
0.1088 2.01512 5.54346
0.1224 2.83991 7.66396
0.136 3.62157 9.57865
0.1496 4.35374 11.2746
0.1632 5.02865 12.7372
0.1768 5.63679 13.9498
0.1904 6.16664 14.8936
0.204 6.60426 15.5476
0.2176 6.93283 15.8882
0.2312 7.13203 15.8892
0.2448 7.17736 15.5215
0.2584 7.03919 14.753
0.272 6.68162 13.5482
0.2856 6.0611 11.8681
0.2992 5.12456 9.67023
0.3128 3.80716 6.90823
0.3264 2.02928 3.53212
0.34 0 0
0.3536 0 0
0.3672 0 0
0.3808 0 0
0.3944 0 0
0.408 0 0
0.4216 0 0
0.4352 0 0
0.4488 0 0
0.4624 0 0
0.476 0 0
0.4896 0 0
0.5032 0 0
0.5168 0 0
0.5304 0 0
0.544 0 0
0.5576 0 0
0.5712 0 0
0.5848 0 0
0.5984 0 0
0.612 0 0
0.6256 0 0
0.6392 0 0
0.6528 0 0
0.6664 0 0
0.68 -nan -nan
