#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0138 0 0 0 0 0
0.0276 0 0 0 0 0
0.0414 0 0 0 0 0
0.0552 0 0 0 0 0
0.069 0 0 0 0 0
0.0828 0.0254132 0.00613791 0.000529745 0.431943 -0.430984
0.0966 0.627587 0.176797 0.0162049 10.1466 -10.1205
0.1104 1.24217 0.399837 0.0393075 19.1745 -19.1185
0.1242 1.85889 0.673032 0.0712129 27.4877 -27.3977
0.138 2.46706 0.99234 0.11302 35.0505 -34.9236
0.1518 3.0554 1.35175 0.165445 41.82 -41.654
0.1656 3.61188 1.74307 0.228693 47.7441 -47.538
0.1794 4.12356 2.15573 0.302324 52.7615 -52.5156
0.1932 4.57639 2.57643 0.385084 56.8003 -56.516
0.207 4.95508 2.98888 0.474723 59.7767 -59.4569
0.2208 5.24284 3.37336 0.567779 61.5937 -61.243
0.2346 5.42127 3.70635 0.659331 62.1393 -61.7639
0.2484 5.47011 3.96002 0.742719 61.2847 -60.8928
0.2622 5.36713 4.10174 0.809226 58.8819 -58.4841
0.276 5.08797 4.09359 0.847724 54.7609 -54.3707
0.2898 4.60605 3.89178 0.844292 48.7269 -48.3609
0.3036 3.89258 3.44626 0.781796 40.5565 -40.2353
0.3174 2.91669 2.70029 0.639482 29.9934 -29.7427
0.3312 1.64579 1.5904 0.392575 16.743 -16.5952
0.345 0.0462623 0.0465845 0.0119684 0.466793 -0.46243
0.3588 0 0 0 0 0
0.3726 0 0 0 0 0
0.3864 0 0 0 0 0
0.4002 0 0 0 0 0
0.414 0 0 0 0 0
0.4278 0 0 0 0 0
0.4416 0 0 0 0 0
0.4554 0 0 0 0 0
0.4692 0 0 0 0 0
0.483 0 0 0 0 0
0.4968 0 0 0 0 0
0.5106 0 0 0 0 0
0.5244 0 0 0 0 0
0.5382 0 0 0 0 0
0.552 0 0 0 0 0
0.5658 0 0 0 0 0
0.5796 0 0 0 0 0
0.5934 0 0 0 0 0
0.6072 0 0 0 0 0
0.621 0 0 0 0 0
0.6348 0 0 0 0 0
0.6486 0 0 0 0 0
0.6624 0 0 0 0 0
0.6762 0 0 0 0 0
0.69 -nan -nan -nan -nan -nan
