#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0144 0 0
0.0288 0 0
0.0432 0 0
0.0576 0 0
0.072 0 0
0.0864 0 0
0.1008 0.2542 0.801138
0.1152 0.980412 3.02904
0.1296 1.68325 5.09412
0.144 2.35882 6.98689
0.1584 3.00227 8.69624
0.1728 3.60761 10.2093
0.1872 4.16748 11.5114
0.2016 4.67292 12.5856
0.216 5.113 13.4126
0.2304 5.47448 13.9709
0.2448 5.74127 14.2359
0.2592 5.89383 14.1802
0.2736 5.90844 13.773
0.288 5.7562 12.9799
0.3024 5.40185 11.7627
0.3168 4.80222 10.0789
0.3312 3.9043 7.88175
0.3456 2.64269 5.1197
0.36 0.936312 1.73638
0.3744 0 0
0.3888 0 0
0.4032 0 0
0.4176 0 0
0.432 0 0
0.4464 0 0
0.4608 0 0
0.4752 0 0
0.4896 0 0
0.504 0 0
0.5184 0 0
0.5328 0 0
0.5472 0 0
0.5616 0 0
0.576 0 0
0.5904 0 0
0.6048 0 0
0.6192 0 0
0.6336 0 0
0.648 0 0
0.6624 0 0
0.6768 0 0
0.6912 0 0
0.7056 0 0
0.72 -nan -nan
