#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.008 5.67297 0.233182 0.158909 40.6019 -37.5879
0.016 8.39 0.689453 0.24195 59.1462 -54.7208
0.024 10.8026 1.3311 0.329818 74.9899 -69.3292
0.032 13.0141 2.13751 0.430905 88.9955 -82.2134
0.04 15.0054 3.08003 0.548803 101.121 -93.3368
0.048 16.7566 4.12672 0.685655 111.319 -102.656
0.056 18.2466 5.24205 0.841967 119.531 -110.123
0.064 19.4525 6.38656 1.01639 125.694 -115.682
0.072 20.35 7.51645 1.20549 129.735 -119.269
0.08 20.9127 8.58313 1.40344 131.57 -120.815
0.088 21.1121 9.53269 1.60172 131.11 -120.242
0.096 20.9173 10.3053 1.78876 128.25 -117.464
0.104 20.2949 10.8347 1.94952 122.879 -112.387
0.112 19.2085 11.0471 2.06501 114.871 -104.905
0.12 17.6184 10.8606 2.11175 104.087 -94.9052
0.128 15.4816 10.1845 2.06114 90.3759 -82.2631
0.136 12.7514 8.91767 1.87879 73.5684 -66.8427
0.144 9.37692 6.94795 1.52364 53.4796 -48.496
0.152 5.30293 4.15066 0.947096 29.9051 -27.0619
0.16 0.469682 0.387306 0.0919119 2.61971 -2.36535
0.168 0 0 0 0 0
0.176 0 0 0 0 0
0.184 0 0 0 0 0
0.192 0 0 0 0 0
0.2 0 0 0 0 0
0.208 0 0 0 0 0
0.216 0 0 0 0 0
0.224 0 0 0 0 0
0.232 0 0 0 0 0
0.24 0 0 0 0 0
0.248 0 0 0 0 0
0.256 0 0 0 0 0
0.264 0 0 0 0 0
0.272 0 0 0 0 0
0.28 0 0 0 0 0
0.288 0 0 0 0 0
0.296 0 0 0 0 0
0.304 0 0 0 0 0
0.312 0 0 0 0 0
0.32 0 0 0 0 0
0.328 0 0 0 0 0
0.336 0 0 0 0 0
0.344 0 0 0 0 0
0.352 0 0 0 0 0
0.36 0 0 0 0 0
0.368 0 0 0 0 0
0.376 0 0 0 0 0
0.384 0 0 0 0 0
0.392 0 0 0 0 0
0.4 -nan -nan -nan -nan -nan
