#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0006 52.2934 5.04554 73.8956 164.524 -19.27
0.0012 89.5024 17.1987 125.825 279.929 -32.7497
0.0018 107.257 30.705 149.539 332.239 -38.797
0.0024 115.745 43.8655 160.169 354.721 -41.3345
0.003 117.906 55.4473 162.103 357.173 -41.5224
0.0036 117.602 65.9235 161.034 352.166 -40.8421
0.0042 113.671 73.8372 155.202 336.211 -38.8898
0.0048 108.085 79.7448 147.497 315.76 -36.4266
0.0054 99.963 82.4532 136.495 288.201 -33.1515
0.006 87.5925 79.7545 119.769 248.96 -28.5473
0.0066 75.0441 74.7221 102.998 210.279 -24.0347
0.0072 58.8867 63.5934 81.2307 162.556 -18.5167
0.0078 39.8021 46.3104 55.2766 108.198 -12.2812
0.0084 10.6599 13.2495 14.8549 28.4252 -3.21228
0.009 0 0 0 0 0
0.0096 0 0 0 0 0
0.0102 0 0 0 0 0
0.0108 0 0 0 0 0
0.0114 0 0 0 0 0
0.012 0 0 0 0 0
0.0126 0 0 0 0 0
0.0132 0 0 0 0 0
0.0138 0 0 0 0 0
0.0144 0 0 0 0 0
0.015 0 0 0 0 0
0.0156 0 0 0 0 0
0.0162 0 0 0 0 0
0.0168 0 0 0 0 0
0.0174 0 0 0 0 0
0.018 0 0 0 0 0
0.0186 0 0 0 0 0
0.0192 0 0 0 0 0
0.0198 0 0 0 0 0
0.0204 0 0 0 0 0
0.021 0 0 0 0 0
0.0216 0 0 0 0 0
0.0222 0 0 0 0 0
0.0228 0 0 0 0 0
0.0234 0 0 0 0 0
0.024 0 0 0 0 0
0.0246 0 0 0 0 0
0.0252 0 0 0 0 0
0.0258 0 0 0 0 0
0.0264 0 0 0 0 0
0.027 0 0 0 0 0
0.0276 0 0 0 0 0
0.0282 0 0 0 0 0
0.0288 0 0 0 0 0
0.0294 0 0 0 0 0
0.03 -nan -nan -nan -nan -nan
