#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0164 0 0
0.0328 0 0
0.0492 0 0
0.0656 0 0
0.082 0 0
0.0984 0 0
0.1148 0 0
0.1312 0 0
0.1476 0 0
0.164 0.302791 1.17212
0.1804 0.648 2.44309
0.1968 0.985343 3.61608
0.2132 1.31178 4.68299
0.2296 1.62354 5.63425
0.246 1.91599 6.45861
0.2624 2.18336 7.143
0.2788 2.41861 7.67223
0.2952 2.61301 8.0288
0.3116 2.7558 8.19255
0.328 2.83371 8.14036
0.3444 2.8303 7.84577
0.3608 2.72516 7.27855
0.3772 2.49291 6.40426
0.3936 2.10182 5.18375
0.41 1.51207 3.57264
0.4264 0.673421 1.52071
0.4428 0 0
0.4592 0 0
0.4756 0 0
0.492 0 0
0.5084 0 0
0.5248 0 0
0.5412 0 0
0.5576 0 0
0.574 0 0
0.5904 0 0
0.6068 0 0
0.6232 0 0
0.6396 0 0
0.656 0 0
0.6724 0 0
0.6888 0 0
0.7052 0 0
0.7216 0 0
0.738 0 0
0.7544 0 0
0.7708 0 0
0.7872 0 0
0.8036 0 0
0.82 -nan -nan
