#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0198 0 0
0.0396 0 0
0.0594 0 0
0.0792 0 0
0.099 0 0
0.1188 0 0
0.1386 0 0
0.1584 0 0
0.1782 0 0
0.198 0 0
0.2178 0 0
0.2376 0 0
0.2574 0.121495 0.639736
0.2772 0.32615 1.65605
0.297 0.532644 2.6079
0.3168 0.738706 3.48709
0.3366 0.941432 4.28365
0.3564 1.13712 4.98548
0.3762 1.32103 5.57809
0.396 1.48714 6.04412
0.4158 1.62772 6.36287
0.4356 1.73294 6.50973
0.4554 1.79015 6.45547
0.4752 1.78317 6.1654
0.495 1.69116 5.59843
0.5148 1.48715 4.70588
0.5346 1.13618 3.43014
0.5544 0.592587 1.7031
0.5742 0 0
0.594 0 0
0.6138 0 0
0.6336 0 0
0.6534 0 0
0.6732 0 0
0.693 0 0
0.7128 0 0
0.7326 0 0
0.7524 0 0
0.7722 0 0
0.792 0 0
0.8118 0 0
0.8316 0 0
0.8514 0 0
0.8712 0 0
0.891 0 0
0.9108 0 0
0.9306 0 0
0.9504 0 0
0.9702 0 0
0.99 -nan -nan
