#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0202 0 0 0 0 0
0.0404 0 0 0 0 0
0.0606 0 0 0 0 0
0.0808 0 0 0 0 0
0.101 0 0 0 0 0
0.1212 0 0 0 0 0
0.1414 0 0 0 0 0
0.1616 0 0 0 0 0
0.1818 0 0 0 0 0
0.202 0 0 0 0 0
0.2222 0 0 0 0 0
0.2424 0 0 0 0 0
0.2626 9.83179e-05 5.12471e-05 6.89634e-06 0.00320806 -0.00319787
0.2828 0.0906512 0.0508766 0.00732268 2.67089 -2.66247
0.303 0.192569 0.115781 0.0177665 5.18912 -5.17297
0.3232 0.302685 0.194101 0.0316543 7.5387 -7.51569
0.3434 0.417445 0.284403 0.0491438 9.69557 -9.66672
0.3636 0.532815 0.384339 0.0701702 11.6299 -11.5965
0.3838 0.644185 0.490475 0.0943672 13.3051 -13.2684
0.404 0.746256 0.598089 0.120972 14.6763 -14.638
0.4242 0.832937 0.700941 0.148713 15.689 -15.6509
0.4444 0.897242 0.791027 0.175678 16.277 -16.2407
0.4646 0.931201 0.858316 0.199164 16.3598 -16.3271
0.4848 0.925821 0.890512 0.215518 15.8398 -15.8122
0.505 0.87111 0.87287 0.219977 14.5984 -14.5771
0.5252 0.75624 0.788162 0.20653 12.4915 -12.4772
0.5454 0.569931 0.61692 0.167859 9.34352 -9.33597
0.5656 0.301209 0.338179 0.0954264 4.94016 -4.93793
0.5858 0 0 0 0 0
0.606 0 0 0 0 0
0.6262 0 0 0 0 0
0.6464 0 0 0 0 0
0.6666 0 0 0 0 0
0.6868 0 0 0 0 0
0.707 0 0 0 0 0
0.7272 0 0 0 0 0
0.7474 0 0 0 0 0
0.7676 0 0 0 0 0
0.7878 0 0 0 0 0
0.808 0 0 0 0 0
0.8282 0 0 0 0 0
0.8484 0 0 0 0 0
0.8686 0 0 0 0 0
0.8888 0 0 0 0 0
0.909 0 0 0 0 0
0.9292 0 0 0 0 0
0.9494 0 0 0 0 0
0.9696 0 0 0 0 0
0.9898 0 0 0 0 0
1.01 -nan -nan -nan -nan -nan
