#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.01 0.819587 0.0332626 0.0123101 7.95837 -7.7243
0.02 1.65585 0.13437 0.0264651 15.7875 -15.3169
0.03 2.62347 0.319258 0.0465848 24.5134 -23.771
0.04 3.9456 0.640114 0.0807153 36.3272 -35.212
0.05 5.30874 1.07642 0.127184 48.0452 -46.5463
0.06 6.97307 1.69654 0.197635 62.217 -60.2462
0.07 8.72663 2.47692 0.292885 76.7465 -74.2754
0.08 10.5575 3.4246 0.41831 91.5265 -88.5284
0.09 12.4905 4.55815 0.581253 106.839 -103.278
0.1 14.4397 5.85529 0.784045 121.923 -117.784
0.11 16.2193 7.23519 1.02016 135.144 -130.466
0.12 17.5012 8.51749 1.26566 143.691 -138.61
0.13 17.8592 9.41673 1.47406 144.075 -138.856
0.14 17.1922 9.76295 1.60843 135.884 -130.828
0.15 15.8153 9.62321 1.66689 122.29 -117.607
0.16 14.084 9.1421 1.66323 106.554 -102.351
0.17 12.0767 8.33028 1.58985 89.4017 -85.7668
0.18 9.85346 7.19784 1.43915 71.3592 -68.3648
0.19 7.69712 5.93653 1.24204 54.6256 -52.2595
0.2 5.56003 4.51535 0.987225 38.6843 -36.9531
0.21 3.47243 2.96203 0.67582 23.6733 -22.577
0.22 1.64494 1.47059 0.349716 10.9963 -10.4688
0.23 0.358742 0.335477 0.0830661 2.35791 -2.24074
0.24 0 0 0 0 0
0.25 0 0 0 0 0
0.26 0 0 0 0 0
0.27 0 0 0 0 0
0.28 0 0 0 0 0
0.29 0 0 0 0 0
0.3 0 0 0 0 0
0.31 0 0 0 0 0
0.32 0 0 0 0 0
0.33 0 0 0 0 0
0.34 0 0 0 0 0
0.35 0 0 0 0 0
0.36 0 0 0 0 0
0.37 0 0 0 0 0
0.38 0 0 0 0 0
0.39 0 0 0 0 0
0.4 0 0 0 0 0
0.41 0 0 0 0 0
0.42 0 0 0 0 0
0.43 0 0 0 0 0
0.44 0 0 0 0 0
0.45 0 0 0 0 0
0.46 0 0 0 0 0
0.47 0 0 0 0 0
0.48 0 0 0 0 0
0.49 0 0 0 0 0
0.5 -nan -nan -nan -nan -nan
