#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0106 0 0 0 0 0
0.0212 0 0 0 0 0
0.0318 1.52194 0.184938 0.024756 16.2994 -15.9484
0.0424 3.08618 0.49987 0.0579972 32.1284 -31.4191
0.053 4.60052 0.931196 0.102021 46.6203 -45.5648
0.0636 6.04847 1.46882 0.159752 59.7408 -58.3532
0.0742 7.41297 2.09985 0.233493 71.4471 -69.7441
0.0848 8.67617 2.8084 0.324759 81.6876 -79.6892
0.0954 9.81922 3.57536 0.434113 90.4017 -88.1314
0.106 10.8221 4.37809 0.560964 97.5187 -95.0039
0.1166 11.6632 5.19007 0.703352 102.957 -100.23
0.1272 12.3194 5.98055 0.857697 106.624 -103.723
0.1378 12.7658 6.71398 1.01852 108.414 -105.382
0.1484 12.9751 7.34959 1.17812 108.207 -105.097
0.159 12.9178 7.84072 1.3262 105.87 -102.739
0.1696 12.5617 8.13421 1.44946 101.25 -98.1692
0.1802 11.8719 8.16964 1.53113 94.179 -91.228
0.1908 10.8101 7.87854 1.55043 84.4667 -81.7393
0.2014 9.33507 7.18362 1.48196 71.9007 -69.5062
0.212 7.4018 5.99783 1.29505 56.2435 -54.3097
0.2226 4.96187 4.22351 0.953049 37.229 -35.906
0.2332 1.96332 1.7516 0.412486 14.5593 -14.0238
0.2438 0 0 0 0 0
0.2544 0 0 0 0 0
0.265 0 0 0 0 0
0.2756 0 0 0 0 0
0.2862 0 0 0 0 0
0.2968 0 0 0 0 0
0.3074 0 0 0 0 0
0.318 0 0 0 0 0
0.3286 0 0 0 0 0
0.3392 0 0 0 0 0
0.3498 0 0 0 0 0
0.3604 0 0 0 0 0
0.371 0 0 0 0 0
0.3816 0 0 0 0 0
0.3922 0 0 0 0 0
0.4028 0 0 0 0 0
0.4134 0 0 0 0 0
0.424 0 0 0 0 0
0.4346 0 0 0 0 0
0.4452 0 0 0 0 0
0.4558 0 0 0 0 0
0.4664 0 0 0 0 0
0.477 0 0 0 0 0
0.4876 0 0 0 0 0
0.4982 0 0 0 0 0
0.5088 0 0 0 0 0
0.5194 0 0 0 0 0
0.53 -nan -nan -nan -nan -nan
