#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0136 0 0
0.0272 0 0
0.0408 0 0
0.0544 0 0
0.068 0 0
0.0816 0.0239461 0.0683924
0.0952 0.737072 2.06876
0.1088 1.42276 3.92084
0.1224 2.07776 5.61688
0.136 2.69795 7.14789
0.1496 3.27823 8.50354
0.1632 3.81233 9.67208
0.1768 4.29261 10.6402
0.1904 4.70981 11.3928
0.204 5.05274 11.9132
0.2176 5.30788 12.1824
0.2312 5.45891 12.1795
0.2448 5.48615 11.8811
0.2584 5.36581 11.2616
0.272 5.06908 10.2925
0.2856 4.56099 8.94262
0.2992 3.79895 7.17799
0.3128 2.73091 4.96154
0.3264 1.29298 2.25327
0.34 0 0
0.3536 0 0
0.3672 0 0
0.3808 0 0
0.3944 0 0
0.408 0 0
0.4216 0 0
0.4352 0 0
0.4488 0 0
0.4624 0 0
0.476 0 0
0.4896 0 0
0.5032 0 0
0.5168 0 0
0.5304 0 0
0.544 0 0
0.5576 0 0
0.5712 0 0
0.5848 0 0
0.5984 0 0
0.612 0 0
0.6256 0 0
0.6392 0 0
0.6528 0 0
0.6664 0 0
0.68 -nan -nan
