#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0144 0 0
0.0288 0 0
0.0432 0 0
0.0576 0 0
0.072 0 0
0.0864 0 0
0.1008 0.0591668 0.186852
0.1152 0.636094 1.96918
0.1296 1.1941 3.62087
0.144 1.73007 5.13432
0.1584 2.24007 6.50065
0.1728 2.71928 7.70956
0.1872 3.1618 8.74921
0.2016 3.56041 9.6061
0.216 3.90633 10.2649
0.2304 4.18891 10.7081
0.2448 4.39523 10.9163
0.2592 4.5096 10.8673
0.2736 4.51297 10.5366
0.288 4.38213 9.89661
0.3024 4.08877 8.91674
0.3168 3.59825 7.56303
0.3312 2.86802 5.79799
0.3456 1.84557 3.58037
0.36 0.465856 0.865085
0.3744 0 0
0.3888 0 0
0.4032 0 0
0.4176 0 0
0.432 0 0
0.4464 0 0
0.4608 0 0
0.4752 0 0
0.4896 0 0
0.504 0 0
0.5184 0 0
0.5328 0 0
0.5472 0 0
0.5616 0 0
0.576 0 0
0.5904 0 0
0.6048 0 0
0.6192 0 0
0.6336 0 0
0.648 0 0
0.6624 0 0
0.6768 0 0
0.6912 0 0
0.7056 0 0
0.72 -nan -nan
