#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0174 0 0 0 0 0
0.0348 0 0 0 0 0
0.0522 0 0 0 0 0
0.0696 0 0 0 0 0
0.087 0 0 0 0 0
0.1044 0 0 0 0 0
0.1218 0 0 0 0 0
0.1392 0 0 0 0 0
0.1566 0.0307241 0.0110971 0.00110006 0.753972 -0.753494
0.174 0.105275 0.0422424 0.0045549 2.42113 -2.41933
0.1914 0.224679 0.0991593 0.0115904 4.90692 -4.90292
0.2088 0.378228 0.182086 0.0229677 7.8614 -7.85446
0.2262 0.568611 0.296531 0.0401903 11.2796 -11.269
0.2436 0.813238 0.456714 0.0662621 15.546 -15.531
0.261 1.08968 0.655661 0.101439 20.0986 -20.079
0.2784 1.40041 0.898804 0.147775 25.0078 -24.9835
0.2958 1.73848 1.18553 0.206491 30.1625 -30.1339
0.3132 2.08029 1.50212 0.276366 35.1425 -35.1104
0.3306 2.37927 1.81351 0.351505 39.1413 -39.1069
0.348 2.52619 2.02691 0.412825 40.2553 -40.2203
0.3654 2.47157 2.08228 0.444619 37.9315 -37.8978
0.3828 2.27381 2.00696 0.448353 33.5871 -33.5561
0.4002 1.97599 1.82345 0.425415 28.1419 -28.1151
0.4176 1.61018 1.55059 0.37716 22.1771 -22.1553
0.435 1.20912 1.21301 0.307141 16.1768 -16.1605
0.4524 0.798799 0.833532 0.219393 10.43 -10.4193
0.4698 0.411141 0.445595 0.121757 5.2637 -5.25821
0.4872 0.0943898 0.106111 0.0300635 1.19003 -1.18874
0.5046 0 0 0 0 0
0.522 0 0 0 0 0
0.5394 0 0 0 0 0
0.5568 0 0 0 0 0
0.5742 0 0 0 0 0
0.5916 0 0 0 0 0
0.609 0 0 0 0 0
0.6264 0 0 0 0 0
0.6438 0 0 0 0 0
0.6612 0 0 0 0 0
0.6786 0 0 0 0 0
0.696 0 0 0 0 0
0.7134 0 0 0 0 0
0.7308 0 0 0 0 0
0.7482 0 0 0 0 0
0.7656 0 0 0 0 0
0.783 0 0 0 0 0
0.8004 0 0 0 0 0
0.8178 0 0 0 0 0
0.8352 0 0 0 0 0
0.8526 0 0 0 0 0
0.87 -nan -nan -nan -nan -nan
