#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0196 0 0
0.0392 0 0
0.0588 0 0
0.0784 0 0
0.098 0 0
0.1176 0 0
0.1372 0 0
0.1568 0 0
0.1764 0 0
0.196 0 0
0.2156 0 0
0.2352 0 0
0.2548 0.0965173 0.498674
0.2744 0.265461 1.32325
0.294 0.435217 2.09288
0.3136 0.603818 2.80066
0.3332 0.768757 3.43823
0.3528 0.926845 3.9955
0.3724 1.07402 4.46038
0.392 1.20513 4.81844
0.4116 1.31358 5.05253
0.4312 1.39098 5.14228
0.4508 1.42663 5.06358
0.4704 1.40679 4.78788
0.49 1.31382 4.28141
0.5096 1.12499 3.50431
0.5292 0.810798 2.40951
0.5488 0.332823 0.941492
0.5684 0 0
0.588 0 0
0.6076 0 0
0.6272 0 0
0.6468 0 0
0.6664 0 0
0.686 0 0
0.7056 0 0
0.7252 0 0
0.7448 0 0
0.7644 0 0
0.784 0 0
0.8036 0 0
0.8232 0 0
0.8428 0 0
0.8624 0 0
0.882 0 0
0.9016 0 0
0.9212 0 0
0.9408 0 0
0.9604 0 0
0.98 -nan -nan
