#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0172 0 0
0.0344 0 0
0.0516 0 0
0.0688 0 0
0.086 0 0
0.1032 0 0
0.1204 0 0
0.1376 0 0
0.1548 0 0
0.172 0.00244775 0.0104849
0.1892 0.291341 1.21299
0.2064 0.577391 2.33566
0.2236 0.858295 3.37172
0.2408 1.13118 4.31307
0.258 1.39247 5.15006
0.2752 1.63774 5.87132
0.2924 1.86147 6.46353
0.3096 2.05683 6.91113
0.3268 2.21534 7.19607
0.344 2.32644 7.2974
0.3612 2.37697 7.19091
0.3784 2.35054 6.84868
0.3956 2.22658 6.23854
0.4128 1.97927 5.32353
0.43 1.57602 4.06124
0.4472 0.975508 2.40313
0.4644 0.125051 0.29377
0.4816 0 0
0.4988 0 0
0.516 0 0
0.5332 0 0
0.5504 0 0
0.5676 0 0
0.5848 0 0
0.602 0 0
0.6192 0 0
0.6364 0 0
0.6536 0 0
0.6708 0 0
0.688 0 0
0.7052 0 0
0.7224 0 0
0.7396 0 0
0.7568 0 0
0.774 0 0
0.7912 0 0
0.8084 0 0
0.8256 0 0
0.8428 0 0
0.86 -nan -nan
