#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0134 0 0
0.0268 0 0
0.0402 0 0
0.0536 0 0
0.067 0 0
0.0804 0.205494 0.569221
0.0938 0.950774 2.58916
0.1072 1.66529 4.45431
0.1206 2.34556 6.15654
0.134 2.98717 7.68652
0.1474 3.58467 9.03359
0.1608 4.13139 10.1856
0.1742 4.61919 11.1289
0.1876 5.03821 11.8481
0.201 5.37657 12.326
0.2144 5.61993 12.5435
0.2278 5.75102 12.4793
0.2412 5.749 12.1098
0.2546 5.58876 11.4092
0.268 5.23989 10.3489
0.2814 4.66555 8.89776
0.2948 3.82092 7.0219
0.3082 2.65129 4.6846
0.3216 1.08958 1.84641
0.335 0 0
0.3484 0 0
0.3618 0 0
0.3752 0 0
0.3886 0 0
0.402 0 0
0.4154 0 0
0.4288 0 0
0.4422 0 0
0.4556 0 0
0.469 0 0
0.4824 0 0
0.4958 0 0
0.5092 0 0
0.5226 0 0
0.536 0 0
0.5494 0 0
0.5628 0 0
0.5762 0 0
0.5896 0 0
0.603 0 0
0.6164 0 0
0.6298 0 0
0.6432 0 0
0.6566 0 0
0.67 -nan -nan
