#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0164 0 0 0 0 0
0.0328 0 0 0 0 0
0.0492 0 0 0 0 0
0.0656 0 0 0 0 0
0.082 0 0 0 0 0
0.0984 0 0 0 0 0
0.1148 0 0 0 0 0
0.1312 0 0 0 0 0
0.1476 0 0 0 0 0
0.164 0.198049 0.0795271 0.0087214 4.27069 -4.26991
0.1804 0.440316 0.194458 0.0230233 8.91032 -8.90711
0.1968 0.691366 0.333041 0.0424349 13.2052 -13.1982
0.2132 0.945304 0.493263 0.0674018 17.1282 -17.1165
0.2296 1.19576 0.671895 0.0981176 20.6463 -20.6291
0.246 1.43578 0.864338 0.134438 23.7194 -23.6965
0.2624 1.65769 1.06442 0.175781 26.3 -26.2715
0.2788 1.853 1.26419 0.221008 28.3315 -28.2977
0.2952 2.01227 1.45361 0.268287 29.7471 -29.7088
0.3116 2.12497 1.62035 0.314937 30.4681 -30.4264
0.328 2.17938 1.74939 0.35724 30.4022 -30.3584
0.3444 2.1625 1.82277 0.390245 29.4409 -29.3967
0.3608 2.06001 1.81924 0.407544 27.4572 -27.4145
0.3772 1.85623 1.71401 0.401045 24.3019 -24.263
0.3936 1.53432 1.4786 0.360748 19.8002 -19.7675
0.41 1.07656 1.0809 0.274569 13.7465 -13.7232
0.4264 0.464933 0.4856 0.128246 5.89923 -5.88886
0.4428 0 0 0 0 0
0.4592 0 0 0 0 0
0.4756 0 0 0 0 0
0.492 0 0 0 0 0
0.5084 0 0 0 0 0
0.5248 0 0 0 0 0
0.5412 0 0 0 0 0
0.5576 0 0 0 0 0
0.574 0 0 0 0 0
0.5904 0 0 0 0 0
0.6068 0 0 0 0 0
0.6232 0 0 0 0 0
0.6396 0 0 0 0 0
0.656 0 0 0 0 0
0.6724 0 0 0 0 0
0.6888 0 0 0 0 0
0.7052 0 0 0 0 0
0.7216 0 0 0 0 0
0.738 0 0 0 0 0
0.7544 0 0 0 0 0
0.7708 0 0 0 0 0
0.7872 0 0 0 0 0
0.8036 0 0 0 0 0
0.82 -nan -nan -nan -nan -nan
