#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.015 0 0 0 0 0
0.03 0 0 0 0 0
0.045 0 0 0 0 0
0.06 0 0 0 0 0
0.075 0 0 0 0 0
0.09 0 0 0 0 0
0.105 0 0 0 0 0
0.12 0.277537 0.0892523 0.0085168 5.25148 -5.2483
0.135 0.716528 0.259177 0.0267337 12.8235 -12.8123
0.15 1.16699 0.468938 0.0522515 19.8437 -19.821
0.165 1.62012 0.716031 0.0859891 26.2801 -26.2432
0.18 2.06659 0.996289 0.128562 32.0936 -32.0403
0.195 2.49641 1.30369 0.180173 37.2366 -37.1656
0.21 2.89871 1.63015 0.24049 41.6527 -41.5633
0.225 3.26165 1.96522 0.308498 45.2751 -45.1673
0.24 3.57222 2.29582 0.382332 48.0253 -47.9001
0.255 3.81606 2.60586 0.459084 49.8116 -49.6708
0.27 3.9773 2.87584 0.534574 50.5274 -50.3737
0.285 4.0384 3.08243 0.603097 50.0488 -49.8859
0.3 3.98001 3.19803 0.657137 48.232 -48.065
0.315 3.78085 3.19027 0.687045 44.9106 -44.7455
0.33 3.41772 3.02162 0.680702 39.8917 -39.7364
0.345 2.86552 2.64906 0.623169 32.9516 -32.8158
0.36 2.09757 2.02387 0.496357 23.8311 -23.7271
0.375 1.08609 1.09188 0.278768 12.2293 -12.1727
0.39 0 0 0 0 0
0.405 0 0 0 0 0
0.42 0 0 0 0 0
0.435 0 0 0 0 0
0.45 0 0 0 0 0
0.465 0 0 0 0 0
0.48 0 0 0 0 0
0.495 0 0 0 0 0
0.51 0 0 0 0 0
0.525 0 0 0 0 0
0.54 0 0 0 0 0
0.555 0 0 0 0 0
0.57 0 0 0 0 0
0.585 0 0 0 0 0
0.6 0 0 0 0 0
0.615 0 0 0 0 0
0.63 0 0 0 0 0
0.645 0 0 0 0 0
0.66 0 0 0 0 0
0.675 0 0 0 0 0
0.69 0 0 0 0 0
0.705 0 0 0 0 0
0.72 0 0 0 0 0
0.735 0 0 0 0 0
0.75 -nan -nan -nan -nan -nan
