#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0046 14.6511 5.4674
0.0092 29.3067 10.8866
0.0138 43.9713 16.2092
0.0184 58.6495 21.3869
0.023 73.3457 26.3709
0.0276 84.8644 30.0484
0.0322 84.8032 29.707
0.0368 83.4659 28.8536
0.0414 80.7869 27.4876
0.046 76.6883 25.6123
0.0506 71.0789 23.2354
0.0552 63.8523 20.3696
0.0598 54.885 17.0329
0.0644 44.0342 13.2495
0.069 31.1346 9.05052
0.0736 15.9955 4.47475
0.0782 0 0
0.0828 0 0
0.0874 0 0
0.092 0 0
0.0966 0 0
0.1012 0 0
0.1058 0 0
0.1104 0 0
0.115 0 0
0.1196 0 0
0.1242 0 0
0.1288 0 0
0.1334 0 0
0.138 0 0
0.1426 0 0
0.1472 0 0
0.1518 0 0
0.1564 0 0
0.161 0 0
0.1656 0 0
0.1702 0 0
0.1748 0 0
0.1794 0 0
0.184 0 0
0.1886 0 0
0.1932 0 0
0.1978 0 0
0.2024 0 0
0.207 0 0
0.2116 0 0
0.2162 0 0
0.2208 0 0
0.2254 0 0
0.23 -nan -nan
