#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0168 0 0
0.0336 0 0
0.0504 0 0
0.0672 0 0
0.084 0 0
0.1008 0 0
0.1176 0 0
0.1344 0 0
0.1512 0 0
0.168 0.267858 1.08817
0.1848 0.667107 2.63711
0.2016 1.06013 4.07586
0.2184 1.44365 5.39515
0.2352 1.81358 6.58398
0.252 2.16484 7.62934
0.2688 2.49116 8.51597
0.2856 2.78479 9.22611
0.3024 3.03611 9.73915
0.3192 3.23322 10.0312
0.336 3.36139 10.0748
0.3528 3.40231 9.83828
0.3696 3.33317 9.28531
0.3864 3.12551 8.37427
0.4032 2.74368 7.05757
0.42 2.14276 5.28093
0.4368 1.26599 2.98256
0.4536 0.0411283 0.0923865
0.4704 0 0
0.4872 0 0
0.504 0 0
0.5208 0 0
0.5376 0 0
0.5544 0 0
0.5712 0 0
0.588 0 0
0.6048 0 0
0.6216 0 0
0.6384 0 0
0.6552 0 0
0.672 0 0
0.6888 0 0
0.7056 0 0
0.7224 0 0
0.7392 0 0
0.756 0 0
0.7728 0 0
0.7896 0 0
0.8064 0 0
0.8232 0 0
0.84 -nan -nan
