#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.019 0 0 0 0 0
0.038 0 0 0 0 0
0.057 0 0 0 0 0
0.076 0 0 0 0 0
0.095 0 0 0 0 0
0.114 0 0 0 0 0
0.133 0 0 0 0 0
0.152 0 0 0 0 0
0.171 0 0 0 0 0
0.19 0.00632522 0.00253685 0.00027058 0.185993 -0.18561
0.209 0.0337134 0.0148712 0.00172066 0.916697 -0.914779
0.228 0.0784895 0.0377652 0.00471983 1.98982 -1.98561
0.247 0.144648 0.0753906 0.0101347 3.45247 -3.44519
0.266 0.235969 0.132441 0.0190743 5.36476 -5.35364
0.285 0.346382 0.20829 0.0320106 7.50936 -7.49412
0.304 0.48039 0.308123 0.0503523 9.98524 -9.96566
0.323 0.640387 0.436417 0.0755927 12.8506 -12.8266
0.342 0.816031 0.588834 0.107784 15.8493 -15.8216
0.361 1.00289 0.763889 0.147369 18.9224 -18.8918
0.38 1.1806 0.946616 0.191989 21.6713 -21.6395
0.399 1.29325 1.08881 0.231611 22.9788 -22.9482
0.418 1.29855 1.14536 0.25498 22.1773 -22.1503
0.437 1.21039 1.11615 0.25954 19.8116 -19.7896
0.456 1.06488 1.02471 0.248455 16.7504 -16.7337
0.475 0.874536 0.876659 0.221289 13.2612 -13.2496
0.494 0.659468 0.687568 0.180423 9.68754 -9.68046
0.513 0.436992 0.473188 0.128906 6.2539 -6.25029
0.532 0.226812 0.254732 0.0719527 3.18045 -3.17913
0.551 0.0564214 0.0656419 0.0192026 0.778557 -0.778358
0.57 0 0 0 0 0
0.589 0 0 0 0 0
0.608 0 0 0 0 0
0.627 0 0 0 0 0
0.646 0 0 0 0 0
0.665 0 0 0 0 0
0.684 0 0 0 0 0
0.703 0 0 0 0 0
0.722 0 0 0 0 0
0.741 0 0 0 0 0
0.76 0 0 0 0 0
0.779 0 0 0 0 0
0.798 0 0 0 0 0
0.817 0 0 0 0 0
0.836 0 0 0 0 0
0.855 0 0 0 0 0
0.874 0 0 0 0 0
0.893 0 0 0 0 0
0.912 0 0 0 0 0
0.931 0 0 0 0 0
0.95 -nan -nan -nan -nan -nan
