#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0054 13.163 6.50788
0.0108 26.3314 12.9693
0.0162 39.5104 19.3377
0.0216 52.7054 25.5664
0.027 62.9211 30.2211
0.0324 64.8642 30.9101
0.0378 65.8863 31.0836
0.0432 65.9445 30.7323
0.0486 64.987 29.8495
0.054 62.9525 28.4314
0.0594 59.7683 26.4772
0.0648 55.35 23.9901
0.0702 49.5989 20.977
0.0756 42.401 17.4494
0.081 33.6239 13.4242
0.0864 23.1144 8.92439
0.0918 10.6952 3.97972
0.0972 0 0
0.1026 0 0
0.108 0 0
0.1134 0 0
0.1188 0 0
0.1242 0 0
0.1296 0 0
0.135 0 0
0.1404 0 0
0.1458 0 0
0.1512 0 0
0.1566 0 0
0.162 0 0
0.1674 0 0
0.1728 0 0
0.1782 0 0
0.1836 0 0
0.189 0 0
0.1944 0 0
0.1998 0 0
0.2052 0 0
0.2106 0 0
0.216 0 0
0.2214 0 0
0.2268 0 0
0.2322 0 0
0.2376 0 0
0.243 0 0
0.2484 0 0
0.2538 0 0
0.2592 0 0
0.2646 0 0
0.27 -nan -nan
