#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.012 0 0 0 0 0
0.024 0.0564895 0.00456003 0.000602074 0.751923 -0.744946
0.036 0.242716 0.0293819 0.00301414 3.13203 -3.10182
0.048 0.502547 0.0810948 0.00753885 6.28245 -6.21933
0.06 0.904105 0.182342 0.0167206 11.048 -10.9334
0.072 1.36541 0.330411 0.0311274 16.2846 -16.1096
0.084 1.92359 0.54301 0.0537417 22.4267 -22.1774
0.096 2.58238 0.83307 0.0876111 29.5094 -29.1706
0.108 3.28179 1.19098 0.133668 36.7251 -36.289
0.12 4.09264 1.65026 0.198023 44.9872 -44.436
0.132 4.9384 2.19044 0.280834 53.3386 -52.664
0.144 5.79151 2.80247 0.383276 61.4872 -60.6838
0.156 6.62026 3.47066 0.505278 69.1287 -68.1954
0.168 7.27936 4.11003 0.635373 74.6687 -73.6246
0.18 7.54175 4.56258 0.746935 75.7216 -74.6201
0.192 7.3352 4.73366 0.818534 71.8236 -70.7316
0.204 6.77926 4.64854 0.847083 64.6124 -63.5831
0.216 6.04658 4.39036 0.841403 56.1227 -55.1855
0.228 5.17601 3.96744 0.798125 46.8082 -45.9885
0.24 4.20886 3.39636 0.715866 37.0985 -36.4165
0.252 3.18737 2.70112 0.595476 27.3909 -26.862
0.264 2.25627 2.00358 0.461306 18.9713 -18.587
0.276 1.36896 1.27125 0.305213 11.2657 -11.0258
0.288 0.607676 0.589028 0.147261 4.89968 -4.78995
0.3 0.0784467 0.0792399 0.0206032 0.621429 -0.606781
0.312 0 0 0 0 0
0.324 0 0 0 0 0
0.336 0 0 0 0 0
0.348 0 0 0 0 0
0.36 0 0 0 0 0
0.372 0 0 0 0 0
0.384 0 0 0 0 0
0.396 0 0 0 0 0
0.408 0 0 0 0 0
0.42 0 0 0 0 0
0.432 0 0 0 0 0
0.444 0 0 0 0 0
0.456 0 0 0 0 0
0.468 0 0 0 0 0
0.48 0 0 0 0 0
0.492 0 0 0 0 0
0.504 0 0 0 0 0
0.516 0 0 0 0 0
0.528 0 0 0 0 0
0.54 0 0 0 0 0
0.552 0 0 0 0 0
0.564 0 0 0 0 0
0.576 0 0 0 0 0
0.588 0 0 0 0 0
0.6 -nan -nan -nan -nan -nan
