#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0072 7.85283 6.60827
0.0144 15.7106 13.1854
0.0216 19.174 16.0389
0.0288 21.8681 18.2033
0.036 24.1965 20.0094
0.0432 26.1471 21.4438
0.0504 27.7036 22.4936
0.0576 28.8458 23.1463
0.0648 29.5491 23.3901
0.072 29.7838 23.214
0.0792 29.5147 22.6076
0.0864 28.7004 21.5617
0.0936 27.2922 20.0683
0.1008 25.2334 18.121
0.108 22.4578 15.7149
0.1152 18.8884 12.8478
0.1224 14.4353 9.51998
0.1296 8.99379 5.73507
0.1368 2.44138 1.50087
0.144 0 0
0.1512 0 0
0.1584 0 0
0.1656 0 0
0.1728 0 0
0.18 0 0
0.1872 0 0
0.1944 0 0
0.2016 0 0
0.2088 0 0
0.216 0 0
0.2232 0 0
0.2304 0 0
0.2376 0 0
0.2448 0 0
0.252 0 0
0.2592 0 0
0.2664 0 0
0.2736 0 0
0.2808 0 0
0.288 0 0
0.2952 0 0
0.3024 0 0
0.3096 0 0
0.3168 0 0
0.324 0 0
0.3312 0 0
0.3384 0 0
0.3456 0 0
0.3528 0 0
0.36 -nan -nan
