#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0034 13.3715 3.02426
0.0068 26.7453 6.0092
0.0102 40.1239 8.91549
0.0136 53.5097 11.7037
0.017 66.9049 14.3344
0.0204 80.3121 16.768
0.0238 93.7336 18.9647
0.0272 90.9047 18.0509
0.0306 84.9886 16.5292
0.034 77.3011 14.6689
0.0374 67.7349 12.4907
0.0408 56.1653 10.0213
0.0442 42.4479 7.29398
0.0476 26.416 4.34918
0.051 7.87748 1.23571
0.0544 0 0
0.0578 0 0
0.0612 0 0
0.0646 0 0
0.068 0 0
0.0714 0 0
0.0748 0 0
0.0782 0 0
0.0816 0 0
0.085 0 0
0.0884 0 0
0.0918 0 0
0.0952 0 0
0.0986 0 0
0.102 0 0
0.1054 0 0
0.1088 0 0
0.1122 0 0
0.1156 0 0
0.119 0 0
0.1224 0 0
0.1258 0 0
0.1292 0 0
0.1326 0 0
0.136 0 0
0.1394 0 0
0.1428 0 0
0.1462 0 0
0.1496 0 0
0.153 0 0
0.1564 0 0
0.1598 0 0
0.1632 0 0
0.1666 0 0
0.17 -nan -nan
