#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0036 13.1144 3.24362
0.0072 26.2315 6.44793
0.0108 39.3537 9.57361
0.0144 52.4837 12.5813
0.018 65.6241 15.4314
0.0216 78.7775 18.0843
0.0252 89.1378 19.9347
0.0288 85.6029 18.837
0.0324 80.5144 17.3739
0.036 73.7864 15.558
0.0396 65.3189 13.4072
0.0432 54.9952 10.9448
0.0468 42.6805 8.20019
0.0504 28.2188 5.20978
0.054 11.4306 2.01751
0.0576 0 0
0.0612 0 0
0.0648 0 0
0.0684 0 0
0.072 0 0
0.0756 0 0
0.0792 0 0
0.0828 0 0
0.0864 0 0
0.09 0 0
0.0936 0 0
0.0972 0 0
0.1008 0 0
0.1044 0 0
0.108 0 0
0.1116 0 0
0.1152 0 0
0.1188 0 0
0.1224 0 0
0.126 0 0
0.1296 0 0
0.1332 0 0
0.1368 0 0
0.1404 0 0
0.144 0 0
0.1476 0 0
0.1512 0 0
0.1548 0 0
0.1584 0 0
0.162 0 0
0.1656 0 0
0.1692 0 0
0.1728 0 0
0.1764 0 0
0.18 -nan -nan
