#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0146 0 0
0.0292 0 0
0.0438 0 0
0.0584 0 0
0.073 0 0
0.0876 0 0
0.1022 0.0794735 0.257783
0.1168 0.773743 2.45926
0.1314 1.44763 4.5052
0.146 2.09751 6.38654
0.1606 2.71884 8.09264
0.1752 3.30601 9.6111
0.1898 3.85214 10.9276
0.2044 4.34879 12.0258
0.219 4.78573 12.8871
0.2336 5.15046 13.4901
0.2482 5.42783 13.811
0.2628 5.59939 13.8227
0.2774 5.64271 13.4949
0.292 5.53043 12.7936
0.3066 5.22913 11.681
0.3212 4.69783 10.1149
0.3358 3.88615 8.04844
0.3504 2.73184 5.43005
0.365 1.15767 2.20301
0.3796 0 0
0.3942 0 0
0.4088 0 0
0.4234 0 0
0.438 0 0
0.4526 0 0
0.4672 0 0
0.4818 0 0
0.4964 0 0
0.511 0 0
0.5256 0 0
0.5402 0 0
0.5548 0 0
0.5694 0 0
0.584 0 0
0.5986 0 0
0.6132 0 0
0.6278 0 0
0.6424 0 0
0.657 0 0
0.6716 0 0
0.6862 0 0
0.7008 0 0
0.7154 0 0
0.73 -nan -nan
