#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.012 0 0
0.024 0 0
0.036 0 0
0.048 0.296328 0.672504
0.06 1.68345 3.77329
0.072 3.00237 6.63937
0.084 4.24901 9.2603
0.096 5.41792 11.6243
0.108 6.50215 13.7183
0.12 7.49304 15.5276
0.132 8.37993 17.036
0.144 9.14991 18.2256
0.156 9.78739 19.0765
0.168 10.2737 19.5673
0.18 10.5864 19.6743
0.192 10.6989 19.3719
0.204 10.5792 18.6321
0.216 10.1893 17.4252
0.228 9.48338 15.7189
0.24 8.40687 13.4788
0.252 6.89396 10.6688
0.264 4.86526 7.25057
0.276 2.22465 3.18456
0.288 0 0
0.3 0 0
0.312 0 0
0.324 0 0
0.336 0 0
0.348 0 0
0.36 0 0
0.372 0 0
0.384 0 0
0.396 0 0
0.408 0 0
0.42 0 0
0.432 0 0
0.444 0 0
0.456 0 0
0.468 0 0
0.48 0 0
0.492 0 0
0.504 0 0
0.516 0 0
0.528 0 0
0.54 0 0
0.552 0 0
0.564 0 0
0.576 0 0
0.588 0 0
0.6 -nan -nan
