#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0008 19.4883 1.23729
0.0016 38.9768 2.42716
0.0024 58.4657 3.52218
0.0032 77.9552 4.47494
0.004 97.4455 5.23801
0.0048 116.937 5.76394
0.0056 136.429 6.0053
0.0064 155.923 5.91462
0.0072 175.419 5.44445
0.008 194.917 4.5473
0.0088 174.731 2.86654
0.0096 70.4247 0.844947
0.0104 0 0
0.0112 0 0
0.012 0 0
0.0128 0 0
0.0136 0 0
0.0144 0 0
0.0152 0 0
0.016 0 0
0.0168 0 0
0.0176 0 0
0.0184 0 0
0.0192 0 0
0.02 0 0
0.0208 0 0
0.0216 0 0
0.0224 0 0
0.0232 0 0
0.024 0 0
0.0248 0 0
0.0256 0 0
0.0264 0 0
0.0272 0 0
0.028 0 0
0.0288 0 0
0.0296 0 0
0.0304 0 0
0.0312 0 0
0.032 0 0
0.0328 0 0
0.0336 0 0
0.0344 0 0
0.0352 0 0
0.036 0 0
0.0368 0 0
0.0376 0 0
0.0384 0 0
0.0392 0 0
0.04 -nan -nan
