#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.011 0.131254 0.00531 0.00154941 1.5036 -1.47791
0.022 0.424182 0.0343123 0.00540827 4.74267 -4.65984
0.033 0.822832 0.0998156 0.0119592 8.98242 -8.82189
0.044 1.36182 0.220226 0.0233987 14.5526 -14.2867
0.055 2.02479 0.409244 0.0418905 21.2316 -20.8352
0.066 2.75904 0.669096 0.0690056 28.3534 -27.8116
0.077 3.66632 1.03725 0.110753 37.0716 -36.3478
0.088 4.60961 1.49035 0.166965 45.8052 -44.8899
0.099 5.64942 2.05483 0.243373 55.243 -54.1132
0.11 6.75391 2.72957 0.342958 65.0521 -63.6903
0.121 7.85317 3.49136 0.465791 74.5129 -72.9147
0.132 8.90437 4.31889 0.611576 83.2505 -81.4194
0.143 9.70498 5.09986 0.765433 89.2774 -87.2595
0.154 9.98713 5.65219 0.897376 90.1024 -88.002
0.165 9.67341 5.86598 0.983121 85.3058 -83.2477
0.176 8.92817 5.77533 1.01982 76.8249 -74.9022
0.187 7.96541 5.47505 1.01689 66.8933 -65.1554
0.198 6.83789 4.9771 0.970637 56.0578 -54.5445
0.209 5.5884 4.29426 0.877856 44.7251 -43.4693
0.22 4.32127 3.49603 0.747969 33.7971 -32.8096
0.231 3.12066 2.65162 0.592874 23.8946 -23.168
0.242 1.96125 1.74635 0.407437 14.6979 -14.2321
0.253 0.950412 0.885055 0.215168 6.97584 -6.74511
0.264 0.229226 0.222846 0.056388 1.65307 -1.59601
0.275 0 0 0 0 0
0.286 0 0 0 0 0
0.297 0 0 0 0 0
0.308 0 0 0 0 0
0.319 0 0 0 0 0
0.33 0 0 0 0 0
0.341 0 0 0 0 0
0.352 0 0 0 0 0
0.363 0 0 0 0 0
0.374 0 0 0 0 0
0.385 0 0 0 0 0
0.396 0 0 0 0 0
0.407 0 0 0 0 0
0.418 0 0 0 0 0
0.429 0 0 0 0 0
0.44 0 0 0 0 0
0.451 0 0 0 0 0
0.462 0 0 0 0 0
0.473 0 0 0 0 0
0.484 0 0 0 0 0
0.495 0 0 0 0 0
0.506 0 0 0 0 0
0.517 0 0 0 0 0
0.528 0 0 0 0 0
0.539 0 0 0 0 0
0.55 -nan -nan -nan -nan -nan
