#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0194 0 0
0.0388 0 0
0.0582 0 0
0.0776 0 0
0.097 0 0
0.1164 0 0
0.1358 0 0
0.1552 0 0
0.1746 0 0
0.194 0.00114947 0.00620731
0.2134 0.0270261 0.141423
0.2328 0.0797112 0.404912
0.2522 0.158956 0.784378
0.2716 0.259826 1.24417
0.291 0.384252 1.78402
0.3104 0.546803 2.46369
0.3298 0.732893 3.20073
0.3492 0.944488 3.9948
0.3686 1.17519 4.8091
0.388 1.41301 5.58786
0.4074 1.59652 6.08535
0.4268 1.6481 6.03226
0.4462 1.55986 5.46343
0.4656 1.39616 4.6706
0.485 1.17798 3.75736
0.5044 0.921052 2.79609
0.5238 0.643574 1.85584
0.5432 0.367651 1.00486
0.5626 0.126876 0.32793
0.582 0 0
0.6014 0 0
0.6208 0 0
0.6402 0 0
0.6596 0 0
0.679 0 0
0.6984 0 0
0.7178 0 0
0.7372 0 0
0.7566 0 0
0.776 0 0
0.7954 0 0
0.8148 0 0
0.8342 0 0
0.8536 0 0
0.873 0 0
0.8924 0 0
0.9118 0 0
0.9312 0 0
0.9506 0 0
0.97 -nan -nan
