#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0156 0 0
0.0312 0 0
0.0468 0 0
0.0624 0 0
0.078 0 0
0.0936 0 0
0.1092 0 0
0.1248 0 0
0.1404 0.528989 1.88637
0.156 1.05776 3.68283
0.1716 1.57215 5.34087
0.1872 2.06816 6.85037
0.2028 2.54084 8.19941
0.2184 2.98409 9.37408
0.234 3.39042 10.3583
0.2496 3.75066 11.1335
0.2652 4.05357 11.6786
0.2808 4.28537 11.9691
0.2964 4.4292 11.9775
0.312 4.46432 11.6723
0.3276 4.36521 11.0182
0.3432 4.1004 9.97478
0.3588 3.63093 8.49694
0.3744 2.90833 6.53385
0.39 1.87214 4.0286
0.4056 0.446406 0.91778
0.4212 0 0
0.4368 0 0
0.4524 0 0
0.468 0 0
0.4836 0 0
0.4992 0 0
0.5148 0 0
0.5304 0 0
0.546 0 0
0.5616 0 0
0.5772 0 0
0.5928 0 0
0.6084 0 0
0.624 0 0
0.6396 0 0
0.6552 0 0
0.6708 0 0
0.6864 0 0
0.702 0 0
0.7176 0 0
0.7332 0 0
0.7488 0 0
0.7644 0 0
0.78 -nan -nan
