#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0158 0 0 0 0 0
0.0316 0 0 0 0 0
0.0474 0 0 0 0 0
0.0632 0 0 0 0 0
0.079 0 0 0 0 0
0.0948 0 0 0 0 0
0.1106 0 0 0 0 0
0.1264 0 0 0 0 0
0.1422 0.257367 0.0930506 0.00948146 5.27382 -5.27278
0.158 0.61411 0.246654 0.0271907 11.8429 -11.838
0.1738 0.983266 0.434351 0.0516737 17.9397 -17.9284
0.1896 1.35698 0.653854 0.0836774 23.5321 -23.5125
0.2054 1.72685 0.901331 0.123653 28.581 -28.5517
0.2212 2.08377 1.17121 0.171653 33.0389 -32.9989
0.237 2.41779 1.45596 0.227207 36.8492 -36.7982
0.2528 2.71797 1.7458 0.289179 39.9446 -39.8828
0.2686 2.97219 2.02841 0.355602 42.246 -42.1742
0.2844 3.167 2.28855 0.423483 43.6604 -43.58
0.3002 3.28747 2.50769 0.488582 44.0792 -43.9921
0.316 3.31703 2.66358 0.545162 43.3752 -43.2841
0.3318 3.23737 2.72984 0.585702 41.4003 -41.3084
0.3476 3.02838 2.67552 0.600601 37.9814 -37.8927
0.3634 2.66818 2.46481 0.577857 32.9168 -32.8361
0.3792 2.13334 2.05679 0.502775 25.971 -25.904
0.395 1.39928 1.4056 0.357714 16.8684 -16.8227
0.4108 0.441173 0.461017 0.121977 5.28704 -5.2719
0.4266 0 0 0 0 0
0.4424 0 0 0 0 0
0.4582 0 0 0 0 0
0.474 0 0 0 0 0
0.4898 0 0 0 0 0
0.5056 0 0 0 0 0
0.5214 0 0 0 0 0
0.5372 0 0 0 0 0
0.553 0 0 0 0 0
0.5688 0 0 0 0 0
0.5846 0 0 0 0 0
0.6004 0 0 0 0 0
0.6162 0 0 0 0 0
0.632 0 0 0 0 0
0.6478 0 0 0 0 0
0.6636 0 0 0 0 0
0.6794 0 0 0 0 0
0.6952 0 0 0 0 0
0.711 0 0 0 0 0
0.7268 0 0 0 0 0
0.7426 0 0 0 0 0
0.7584 0 0 0 0 0
0.7742 0 0 0 0 0
0.79 -nan -nan -nan -nan -nan
