#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0124 0 0
0.0248 0 0
0.0372 0 0
0.0496 0 0
0.062 0.906555 2.17158
0.0744 2.12004 5.00687
0.0868 3.27402 7.61553
0.0992 4.36374 9.98669
0.1116 5.38312 12.108
0.124 6.32455 13.9658
0.1364 7.17866 15.5444
0.1488 7.93403 16.8268
0.1612 8.57687 17.7937
0.1736 9.09058 18.4242
0.186 9.45526 18.695
0.1984 9.64705 18.5808
0.2108 9.63742 18.0539
0.2232 9.39217 17.0841
0.2356 8.87028 15.6389
0.248 8.02245 13.683
0.2604 6.78923 11.179
0.2728 5.09879 8.08684
0.2852 2.86389 4.3645
0.2976 0 0
0.31 0 0
0.3224 0 0
0.3348 0 0
0.3472 0 0
0.3596 0 0
0.372 0 0
0.3844 0 0
0.3968 0 0
0.4092 0 0
0.4216 0 0
0.434 0 0
0.4464 0 0
0.4588 0 0
0.4712 0 0
0.4836 0 0
0.496 0 0
0.5084 0 0
0.5208 0 0
0.5332 0 0
0.5456 0 0
0.558 0 0
0.5704 0 0
0.5828 0 0
0.5952 0 0
0.6076 0 0
0.62 -nan -nan
