#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0054 9.95609 0.429704 0.790813 45.8785 -36.1362
0.0108 19.872 1.71588 1.6108 91.6883 -72.2126
0.0162 29.7073 3.84968 2.48889 137.361 -108.169
0.0216 39.4205 6.81621 3.45346 182.826 -143.945
0.027 44.9449 9.71765 4.12918 207.923 -163.582
0.0324 46.4673 12.0557 4.4883 213.278 -167.577
0.0378 47.2662 14.3081 4.83585 215.221 -168.861
0.0432 47.3053 16.3692 5.15805 213.665 -167.376
0.0486 46.5449 18.1256 5.4353 208.516 -163.061
0.054 44.9412 19.4549 5.64159 199.665 -155.848
0.0594 42.4463 20.2248 5.74379 186.997 -145.664
0.0648 39.0079 20.2914 5.70083 170.383 -132.431
0.0702 34.5684 19.4981 5.46274 149.682 -116.067
0.0756 29.0646 17.6735 4.96947 124.741 -96.4811
0.081 22.4273 14.6295 4.14961 95.3924 -73.5793
0.0864 14.5804 10.1592 2.91878 61.4511 -47.2599
0.0918 5.44026 4.03392 1.17775 22.7161 -17.415
0.0972 0 0 0 0 0
0.1026 0 0 0 0 0
0.108 0 0 0 0 0
0.1134 0 0 0 0 0
0.1188 0 0 0 0 0
0.1242 0 0 0 0 0
0.1296 0 0 0 0 0
0.135 0 0 0 0 0
0.1404 0 0 0 0 0
0.1458 0 0 0 0 0
0.1512 0 0 0 0 0
0.1566 0 0 0 0 0
0.162 0 0 0 0 0
0.1674 0 0 0 0 0
0.1728 0 0 0 0 0
0.1782 0 0 0 0 0
0.1836 0 0 0 0 0
0.189 0 0 0 0 0
0.1944 0 0 0 0 0
0.1998 0 0 0 0 0
0.2052 0 0 0 0 0
0.2106 0 0 0 0 0
0.216 0 0 0 0 0
0.2214 0 0 0 0 0
0.2268 0 0 0 0 0
0.2322 0 0 0 0 0
0.2376 0 0 0 0 0
0.243 0 0 0 0 0
0.2484 0 0 0 0 0
0.2538 0 0 0 0 0
0.2592 0 0 0 0 0
0.2646 0 0 0 0 0
0.27 -nan -nan -nan -nan -nan
