#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.01 0 0
0.02 1.78492 2.85397
0.03 4.15249 6.59472
0.04 6.36604 10.0289
0.05 8.42165 13.1436
0.06 10.3134 15.9252
0.07 12.0331 18.3589
0.08 13.5701 20.4294
0.09 14.9113 22.12
0.1 16.0404 23.4134
0.11 16.9376 24.291
0.12 17.5796 24.7333
0.13 17.9381 24.7198
0.14 17.9802 24.229
0.15 17.6664 23.2385
0.16 16.9506 21.7254
0.17 15.778 19.666
0.18 14.084 17.0363
0.19 11.792 13.8124
0.2 8.81145 9.97097
0.21 5.0343 5.48951
0.22 0.331668 0.347545
0.23 0 0
0.24 0 0
0.25 0 0
0.26 0 0
0.27 0 0
0.28 0 0
0.29 0 0
0.3 0 0
0.31 0 0
0.32 0 0
0.33 0 0
0.34 0 0
0.35 0 0
0.36 0 0
0.37 0 0
0.38 0 0
0.39 0 0
0.4 0 0
0.41 0 0
0.42 0 0
0.43 0 0
0.44 0 0
0.45 0 0
0.46 0 0
0.47 0 0
0.48 0 0
0.49 0 0
0.5 -nan -nan
