#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.003 13.8572 2.59815
0.006 27.7164 5.15707
0.009 41.5795 7.63749
0.012 55.4484 10.0001
0.015 69.3252 12.2056
0.018 83.2117 14.2144
0.021 97.1099 15.9871
0.024 102.897 16.3712
0.027 94.9631 14.751
0.03 84.9458 12.8247
0.033 72.721 10.6198
0.036 58.1446 8.17057
0.039 41.0499 5.51903
0.042 21.2445 2.71553
0.045 0 0
0.048 0 0
0.051 0 0
0.054 0 0
0.057 0 0
0.06 0 0
0.063 0 0
0.066 0 0
0.069 0 0
0.072 0 0
0.075 0 0
0.078 0 0
0.081 0 0
0.084 0 0
0.087 0 0
0.09 0 0
0.093 0 0
0.096 0 0
0.099 0 0
0.102 0 0
0.105 0 0
0.108 0 0
0.111 0 0
0.114 0 0
0.117 0 0
0.12 0 0
0.123 0 0
0.126 0 0
0.129 0 0
0.132 0 0
0.135 0 0
0.138 0 0
0.141 0 0
0.144 0 0
0.147 0 0
0.15 -nan -nan
