#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0082 5.72255 6.20113
0.0164 8.59954 9.29259
0.0246 11.232 12.0847
0.0328 13.6163 14.5645
0.041 15.7463 16.7187
0.0492 17.6131 18.5342
0.0574 19.2049 19.9978
0.0656 20.5067 21.0961
0.0738 21.5001 21.8159
0.082 22.163 22.1439
0.0902 22.4685 22.0668
0.0984 22.3854 21.5718
0.1066 21.8763 20.6463
0.1148 20.8979 19.2781
0.123 19.3992 17.4561
0.1312 17.3205 15.17
0.1394 14.5921 12.4109
0.1476 11.1321 9.17207
0.1558 6.84467 5.44895
0.164 1.61696 1.24025
0.1722 0 0
0.1804 0 0
0.1886 0 0
0.1968 0 0
0.205 0 0
0.2132 0 0
0.2214 0 0
0.2296 0 0
0.2378 0 0
0.246 0 0
0.2542 0 0
0.2624 0 0
0.2706 0 0
0.2788 0 0
0.287 0 0
0.2952 0 0
0.3034 0 0
0.3116 0 0
0.3198 0 0
0.328 0 0
0.3362 0 0
0.3444 0 0
0.3526 0 0
0.3608 0 0
0.369 0 0
0.3772 0 0
0.3854 0 0
0.3936 0 0
0.4018 0 0
0.41 -nan -nan
