#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.016 0 0 0 0 0
0.032 0 0 0 0 0
0.048 0 0 0 0 0
0.064 0 0 0 0 0
0.08 0 0 0 0 0
0.096 0 0 0 0 0
0.112 0.025902 0.00728257 0.000616996 0.557862 -0.557775
0.128 0.0932139 0.0299469 0.00276589 1.90273 -1.90211
0.144 0.194115 0.0701496 0.00705816 3.77385 -3.77199
0.16 0.329885 0.132445 0.0144734 6.1258 -6.12181
0.176 0.515324 0.227573 0.0269208 9.23208 -9.22497
0.192 0.72782 0.350614 0.0446981 12.5651 -12.5538
0.208 0.985832 0.514466 0.0704061 16.483 -16.4665
0.224 1.28242 0.720719 0.105476 20.8373 -20.8147
0.24 1.60429 0.966012 0.150636 25.3713 -25.3417
0.256 1.94207 1.24739 0.206568 29.9504 -29.9134
0.272 2.27793 1.55463 0.272568 34.3186 -34.274
0.288 2.5453 1.83936 0.340448 37.4022 -37.3507
0.304 2.64657 2.01886 0.393408 37.7326 -37.6761
0.32 2.55179 2.04906 0.419347 35.1172 -35.0589
0.336 2.33162 1.96594 0.421641 30.961 -30.904
0.352 2.02118 1.78544 0.400523 25.9221 -25.8694
0.368 1.65584 1.52931 0.358196 20.5607 -20.5147
0.384 1.26486 1.21913 0.297658 15.2601 -15.2229
0.4 0.868822 0.872424 0.221708 10.2191 -10.1921
0.416 0.493075 0.515016 0.136036 5.67101 -5.65468
0.432 0.17844 0.193592 0.0530816 2.01475 -2.00845
0.448 0 0 0 0 0
0.464 0 0 0 0 0
0.48 0 0 0 0 0
0.496 0 0 0 0 0
0.512 0 0 0 0 0
0.528 0 0 0 0 0
0.544 0 0 0 0 0
0.56 0 0 0 0 0
0.576 0 0 0 0 0
0.592 0 0 0 0 0
0.608 0 0 0 0 0
0.624 0 0 0 0 0
0.64 0 0 0 0 0
0.656 0 0 0 0 0
0.672 0 0 0 0 0
0.688 0 0 0 0 0
0.704 0 0 0 0 0
0.72 0 0 0 0 0
0.736 0 0 0 0 0
0.752 0 0 0 0 0
0.768 0 0 0 0 0
0.784 0 0 0 0 0
0.8 -nan -nan -nan -nan -nan
