#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0042 15.3687 4.91744
0.0084 30.7415 9.78613
0.0126 46.1223 14.5573
0.0168 61.5151 19.182
0.021 76.9241 23.6111
0.0252 92.3532 27.7955
0.0294 96.1734 28.5184
0.0336 93.8371 27.4358
0.0378 89.9527 25.8573
0.042 84.4321 23.7907
0.0462 77.1725 21.2489
0.0504 68.0537 18.2502
0.0546 56.9368 14.8194
0.0588 43.661 10.9882
0.063 28.0405 6.79617
0.0672 9.86122 2.29164
0.0714 0 0
0.0756 0 0
0.0798 0 0
0.084 0 0
0.0882 0 0
0.0924 0 0
0.0966 0 0
0.1008 0 0
0.105 0 0
0.1092 0 0
0.1134 0 0
0.1176 0 0
0.1218 0 0
0.126 0 0
0.1302 0 0
0.1344 0 0
0.1386 0 0
0.1428 0 0
0.147 0 0
0.1512 0 0
0.1554 0 0
0.1596 0 0
0.1638 0 0
0.168 0 0
0.1722 0 0
0.1764 0 0
0.1806 0 0
0.1848 0 0
0.189 0 0
0.1932 0 0
0.1974 0 0
0.2016 0 0
0.2058 0 0
0.21 -nan -nan
