#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0158 0 0
0.0316 0 0
0.0474 0 0
0.0632 0 0
0.079 0 0
0.0948 0 0
0.1106 0 0
0.1264 0 0
0.1422 0.389657 1.42699
0.158 0.895892 3.2019
0.1738 1.38995 4.845
0.1896 1.8681 6.34658
0.2054 2.3257 7.69518
0.2212 2.75706 8.8774
0.237 3.15515 9.87767
0.2528 3.51134 10.678
0.2686 3.81507 11.2578
0.2844 4.05335 11.5932
0.3002 4.21025 11.6574
0.316 4.26618 11.4194
0.3318 4.19698 10.8445
0.3476 3.9728 9.89283
0.3634 3.55665 8.51981
0.3792 2.90248 6.67498
0.395 1.9527 4.30169
0.4108 0.634959 1.33656
0.4266 0 0
0.4424 0 0
0.4582 0 0
0.474 0 0
0.4898 0 0
0.5056 0 0
0.5214 0 0
0.5372 0 0
0.553 0 0
0.5688 0 0
0.5846 0 0
0.6004 0 0
0.6162 0 0
0.632 0 0
0.6478 0 0
0.6636 0 0
0.6794 0 0
0.6952 0 0
0.711 0 0
0.7268 0 0
0.7426 0 0
0.7584 0 0
0.7742 0 0
0.79 -nan -nan
