#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0014 15.3065 1.24251
0.0028 30.6134 2.44674
0.0042 45.9213 3.57441
0.0056 61.2308 4.58723
0.007 76.5421 5.44689
0.0084 91.8559 6.11507
0.0098 107.173 6.55344
0.0112 122.493 6.72362
0.0126 137.817 6.58721
0.014 135.861 5.62646
0.0154 97.8019 3.65542
0.0168 54.1968 1.78397
0.0182 4.67161 0.131014
0.0196 0 0
0.021 0 0
0.0224 0 0
0.0238 0 0
0.0252 0 0
0.0266 0 0
0.028 0 0
0.0294 0 0
0.0308 0 0
0.0322 0 0
0.0336 0 0
0.035 0 0
0.0364 0 0
0.0378 0 0
0.0392 0 0
0.0406 0 0
0.042 0 0
0.0434 0 0
0.0448 0 0
0.0462 0 0
0.0476 0 0
0.049 0 0
0.0504 0 0
0.0518 0 0
0.0532 0 0
0.0546 0 0
0.056 0 0
0.0574 0 0
0.0588 0 0
0.0602 0 0
0.0616 0 0
0.063 0 0
0.0644 0 0
0.0658 0 0
0.0672 0 0
0.0686 0 0
0.07 -nan -nan
