#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0132 0 0 0 0 0
0.0264 0 0 0 0 0
0.0396 0.00419767 0.000507299 4.5042e-05 0.0669018 -0.0666539
0.0528 0.0908455 0.0146347 0.00120667 1.38837 -1.38275
0.066 0.261296 0.0526068 0.00436805 3.85907 -3.84229
0.0792 0.50034 0.120862 0.0105039 7.16221 -7.12894
0.0924 0.785745 0.221406 0.020489 10.8798 -10.8257
0.1056 1.18376 0.38118 0.037927 15.9974 -15.9134
0.1188 1.61653 0.585561 0.062731 21.2746 -21.1565
0.132 2.12837 0.856596 0.0987794 27.3585 -27.1986
0.1452 2.70388 1.19703 0.148302 34.0154 -33.8069
0.1584 3.31519 1.60108 0.212531 40.841 -40.5785
0.1716 3.95462 2.06911 0.293421 47.7666 -47.4453
0.1848 4.58543 2.58382 0.390277 54.3437 -53.9614
0.198 5.13564 3.10075 0.49738 59.701 -59.2611
0.2112 5.41833 3.48969 0.59266 61.5518 -61.0739
0.2244 5.35336 3.66348 0.656893 59.188 -58.7007
0.2376 4.99101 3.61655 0.682958 53.5646 -53.0951
0.2508 4.46706 3.41691 0.678092 46.5521 -46.1177
0.264 3.83412 3.08738 0.642589 38.838 -38.4525
0.2772 3.11613 2.63499 0.574104 30.7025 -30.3783
0.2904 2.351 2.08295 0.47424 22.5469 -22.2935
0.3036 1.64181 1.52104 0.361333 15.3889 -15.2053
0.3168 0.970039 0.93798 0.232138 8.89525 -8.7825
0.33 0.400066 0.403079 0.103782 3.59553 -3.54706
0.3432 0.0233309 0.0244554 0.00654229 0.205883 -0.202926
0.3564 0 0 0 0 0
0.3696 0 0 0 0 0
0.3828 0 0 0 0 0
0.396 0 0 0 0 0
0.4092 0 0 0 0 0
0.4224 0 0 0 0 0
0.4356 0 0 0 0 0
0.4488 0 0 0 0 0
0.462 0 0 0 0 0
0.4752 0 0 0 0 0
0.4884 0 0 0 0 0
0.5016 0 0 0 0 0
0.5148 0 0 0 0 0
0.528 0 0 0 0 0
0.5412 0 0 0 0 0
0.5544 0 0 0 0 0
0.5676 0 0 0 0 0
0.5808 0 0 0 0 0
0.594 0 0 0 0 0
0.6072 0 0 0 0 0
0.6204 0 0 0 0 0
0.6336 0 0 0 0 0
0.6468 0 0 0 0 0
0.66 -nan -nan -nan -nan -nan
